Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.08    0.00 2097173/6291518     bitvec::bitvec(bitvec const&) [28]
-----------------------------------------------
                0.04    0.04 1048575/1048575     quSubString::map(bitvec const&) const [23]
[53]     1.1    0.04    0.04 1048575         quBaseState::map(bitvec const&) const [53]
                0.04    0.00 1048575/6291518     bitvec::bitvec(bitvec const&) [28]
-----------------------------------------------
                0.00    0.00       1/3145948     sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       1/3145948     quBaseState::basebits() const [130]
                0.00    0.00      20/3145948     opElementary::apply(quState&) const [9]
                0.00    0.00      21/3145948     ext_bit(sRoutDef const*, SymTable const*, int) [5]
                0.00    0.00      23/3145948     quState::mapmask() const [94]
                0.00    0.00      41/3145948     quState::newclone() <cycle 5> [124]
                0.00    0.00      93/3145948     quBaseState::newsubstring(int, int) <cycle 5> [122]
                0.02    0.00 1048575/3145948     quSubString::map(bitvec const&) const [23]
                0.04    0.00 2097173/3145948     quSubString::unmap(bitvec const&) const [15]
[54]     0.9    0.06    0.00 3145948         quState::mapbits() const [54]
-----------------------------------------------
                             1572352             termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[55]     0.9    0.01    0.05 1572352         termlist::add(term const&) <cycle 4> [55]
                0.04    0.00 1572352/5766652     term::ampl() const [37]
                0.01    0.00 1572352/11528196     term::vect() const [48]
                             1572352             termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
-----------------------------------------------
                0.00    0.06       1/1           main [1]
[56]     0.8    0.00    0.06       1         QuHeap::QuHeap(int, int) [56]
                0.00    0.06       1/1           quBaseState::quBaseState(int, int) [57]
                0.00    0.00       8/6291069     bitvec::bitvec(int, unsigned long) [16]
                0.00    0.00       3/6815255     bitvec::operator=(bitvec const&) [19]
                0.00    0.00       3/12582587     bitvec::~bitvec() [21]
                0.00    0.00       2/46          bitvec::qnot() [213]
                0.00    0.00       1/1           std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::vector() [571]
                0.00    0.00       1/1           std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::vector() [573]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::vector() [569]
                0.00    0.00       1/1           QuHeap::init() [506]
-----------------------------------------------
                0.00    0.06       1/1           QuHeap::QuHeap(int, int) [56]
[57]     0.8    0.00    0.06       1         quBaseState::quBaseState(int, int) [57]
                0.00    0.05       2/2           termlist::termlist(int, int) [58]
                0.00    0.01       1/1           quBaseState::reset(bitvec const&) [93]
                0.00    0.00       1/6291069     bitvec::bitvec(int, unsigned long) [16]
                0.00    0.00       1/12582587     bitvec::~bitvec() [21]
                0.00    0.00       1/32          quState::quState(int) [253]
-----------------------------------------------
                0.00    0.05       2/2           quBaseState::quBaseState(int, int) [57]
[58]     0.7    0.00    0.05       2         termlist::termlist(int, int) [58]
                0.00    0.04       2/25          termlist::newlist() [18]
                0.01    0.00       2/46          termlist::clear() [27]
                0.00    0.00       2/2           duallog(int) [400]
-----------------------------------------------
                0.05    0.00 2097150/2097150     std::complex<double>& std::complex<double>::operator*=<double>(std::complex<double> const&) [24]
[59]     0.7    0.05    0.00 2097150         std::complex<double>::real() const [59]
-----------------------------------------------
                0.04    0.00 1048575/1048575     quBaseState::baseterm(int) const [50]
[60]     0.6    0.04    0.00 1048575         termlist::operator[](int) const [60]
-----------------------------------------------
                0.04    0.00       1/1           __libc_csu_init [62]
[61]     0.6    0.04    0.00       1         _GLOBAL__sub_I_nbitvecs [61]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [487]
-----------------------------------------------
                                                 <spontaneous>
[62]     0.6    0.00    0.04                 __libc_csu_init [62]
                0.04    0.00       1/1           _GLOBAL__sub_I_nbitvecs [61]
                0.00    0.00       1/1           _GLOBAL__sub_I_noperators [457]
                0.00    0.00       1/1           _GLOBAL__sub_I_nstates [458]
                0.00    0.00       1/1           _GLOBAL__sub_I_nterms [459]
                0.00    0.00       1/1           _GLOBAL__sub_I_main [455]
                0.00    0.00       1/1           _GLOBAL__sub_I_plotfile [460]
                0.00    0.00       1/1           _GLOBAL__sub_I__Z6regstrRK6bitveci [446]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZNK6QuCond3strEv [451]
                0.00    0.00       1/1           _GLOBAL__sub_I_shell_depth [462]
                0.00    0.00       1/1           _GLOBAL__sub_I_qcl_options [461]
                0.00    0.00       1/1           _GLOBAL__sub_I_yyObjList [463]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN4sDef6defineEP8SymTableS1_P6QuHeap [447]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN5sExpr4evalEP8SymTableS1_P6QuHeap [448]
                0.00    0.00       1/1           _GLOBAL__sub_I__Z10ext_matrixPK8sRoutDefPK8SymTablei [445]
                0.00    0.00       1/1           _GLOBAL__sub_I_isStateModified [454]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZNK7sObject6prtstrEi [452]
                0.00    0.00       1/1           _GLOBAL__sub_I_yydebug [464]
                0.00    0.00       1/1           _GLOBAL__sub_I_yyleng [465]
                0.00    0.00       1/1           _GLOBAL__sub_I_isErrorReported [453]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6SymTab7deltreeEPN8SymTable5entryE [449]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN7sVarDef9typecheckEP8SymTableS1_ [450]
                0.00    0.00       1/1           _GLOBAL__sub_I_CONDDEF [444]
                0.00    0.00       1/1           _GLOBAL__sub_I_n_object [456]
-----------------------------------------------
[63]     0.4    0.03    0.00      31+133     <cycle 5 as a whole> [63]
                0.02    0.00      31             quSubString::quSubString(int, int, quState&) <cycle 5> [72]
                0.01    0.00      30             quSubString::newsubstring(int, int) <cycle 5> [82]
                0.00    0.00      62             quBaseState::newsubstring(int, int) <cycle 5> [122]
                0.00    0.00      41             quState::newclone() <cycle 5> [124]
-----------------------------------------------
                                                 <spontaneous>
[64]     0.4    0.03    0.00                 term::term(term const&) [64]
-----------------------------------------------
                0.03    0.00 1048575/1048575     opMatrix::addterms(terminfo const&) const [10]
[65]     0.4    0.03    0.00 1048575         bitvec::getword() const [65]
-----------------------------------------------
                0.01    0.01  518669/518669      termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[66]     0.4    0.01    0.01  518669         termlist::hashfunct2(bitvec const&) const [66]
                0.01    0.00  518669/4188195     bitvec::hashfunct() const [41]
-----------------------------------------------
                0.00    0.00       1/3145728     QuHeap::ncond() const [132]
                0.00    0.00       1/3145728     QuHeap::cmask() const [129]
                0.00    0.00       1/3145728     quBaseState::reset(bitvec const&) [93]
                0.02    0.00 3145725/3145728     opMatrix::addterms(terminfo const&) const [10]
[67]     0.3    0.02    0.00 3145728         bitvec::length() const [67]
-----------------------------------------------
                0.02    0.00 2097150/2097150     std::complex<double>& std::complex<double>::operator*=<double>(std::complex<double> const&) [24]
[68]     0.3    0.02    0.00 2097150         std::complex<double>::imag() const [68]
-----------------------------------------------
                0.00    0.00       1/1048577     QuHeap::qualloc(int, BaseType) [80]
                0.02    0.00 1048576/1048577     operator&(bitvec const&, bitvec const&) [51]
[69]     0.3    0.02    0.00 1048577         bitvec::operator&=(bitvec const&) [69]
-----------------------------------------------
                0.02    0.00  518669/518669      operator==(bitvec const&, bitvec const&) [71]
[70]     0.3    0.02    0.00  518669         bitvec::testeq(bitvec const&) const [70]
-----------------------------------------------
                0.00    0.02  518669/518669      termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[71]     0.3    0.00    0.02  518669         operator==(bitvec const&, bitvec const&) [71]
                0.02    0.00  518669/518669      bitvec::testeq(bitvec const&) const [70]
-----------------------------------------------
                                  31             quBaseState::newsubstring(int, int) <cycle 5> [122]
[72]     0.3    0.02    0.00      31         quSubString::quSubString(int, int, quState&) <cycle 5> [72]
                0.00    0.00      31/31          quSubState::quSubState(int) [255]
                                  31             quState::newclone() <cycle 5> [124]
-----------------------------------------------
                                                 <spontaneous>
[73]     0.3    0.02    0.00                 bitvec::operator=(unsigned long) [73]
-----------------------------------------------
                                                 <spontaneous>
[74]     0.3    0.02    0.00                 term::nbits() const [74]
-----------------------------------------------
                                                 <spontaneous>
[75]     0.3    0.02    0.00                 bitvec::testless(bitvec const&) const [75]
-----------------------------------------------
                                                 <spontaneous>
[76]     0.2    0.02    0.00                 bitvec::getword(int, int) const [76]
-----------------------------------------------
                                                 <spontaneous>
[77]     0.2    0.02    0.00                 std::complex<double>::real() [77]
-----------------------------------------------
                                                 <spontaneous>
[78]     0.2    0.02    0.00                 std::pow(double, int) [78]
-----------------------------------------------
                0.00    0.01       1/1           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[79]     0.2    0.00    0.01       1         sVarDef::define(SymTable*, SymTable*, QuHeap*) [79]
                0.00    0.01       1/1           QuHeap::qualloc(int, BaseType) [80]
                0.00    0.00       1/1           QuHeap::addReg(quState*) [99]
                0.00    0.00       1/31          quState::newclone() <cycle 5> [124]
                0.00    0.00       2/29          tValue::operator=(tValue const&) [102]
                0.00    0.00       1/4           sConst::eval(SymTable*, SymTable*, QuHeap*) [111]
                0.00    0.00       1/324         SymTab::put(sDef*, tValue const&) [91]
                0.00    0.00       4/663         tValue::~tValue() [155]
                0.00    0.00       2/353         tValue::tValue() [168]
                0.00    0.00       2/6           tValue::isError() const [350]
                0.00    0.00       2/2           tValue::toInt() const [422]
                0.00    0.00       1/115         tType::isQuExpr() const [186]
                0.00    0.00       1/372         sDef::type() const [162]
                0.00    0.00       1/1           sDef::basetype() [501]
                0.00    0.00       1/5           sObject::isGlobal() const [357]
                0.00    0.00       1/5           tValue::qustate() const [356]
                0.00    0.00       1/167         sObject::def() const [182]
-----------------------------------------------
                0.00    0.01       1/1           sVarDef::define(SymTable*, SymTable*, QuHeap*) [79]
[80]     0.2    0.00    0.01       1         QuHeap::qualloc(int, BaseType) [80]
                0.01    0.00      20/20          bitvec::operator[](int) const [83]
                0.00    0.00       1/31          quBaseState::newsubstring(int, int) <cycle 5> [122]
                0.00    0.00       1/23          quState::mapmask() const [94]
                0.00    0.00       1/44          operator~(bitvec const&) [81]
                0.00    0.00       2/12582587     bitvec::~bitvec() [21]
                0.00    0.00       1/1048577     bitvec::operator&=(bitvec const&) [69]
                0.00    0.00       1/1           tValue::tValue(quState*, BaseType) [508]
-----------------------------------------------
                0.00    0.00       1/44          QuHeap::qualloc(int, BaseType) [80]
                0.00    0.00      20/44          opElementary::apply(quState&) const [9]
                0.01    0.00      23/44          quState::mapmask() const [94]
[81]     0.1    0.01    0.00      44         operator~(bitvec const&) [81]
                0.00    0.00      44/6291518     bitvec::bitvec(bitvec const&) [28]
                0.00    0.00      44/46          bitvec::qnot() [213]
-----------------------------------------------
                                  10             quState::newclone() <cycle 5> [124]
                0.02    0.00      20/31          ext_bit(sRoutDef const*, SymTable const*, int) [5]
[82]     0.1    0.01    0.00      30         quSubString::newsubstring(int, int) <cycle 5> [82]
                                  30             quBaseState::newsubstring(int, int) <cycle 5> [122]
-----------------------------------------------
                0.01    0.00      20/20          QuHeap::qualloc(int, BaseType) [80]
[83]     0.1    0.01    0.00      20         bitvec::operator[](int) const [83]
-----------------------------------------------
                0.00    0.01       2/2           sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
[84]     0.1    0.00    0.01       2         zero(bitvec const&) [84]
                0.01    0.00       2/2           bitvec::testzero() const [85]
-----------------------------------------------
                0.01    0.00       2/2           zero(bitvec const&) [84]
[85]     0.1    0.01    0.00       2         bitvec::testzero() const [85]
-----------------------------------------------
                                                 <spontaneous>
[86]     0.1    0.01    0.00                 bitvec::setbit(int, int) [86]
-----------------------------------------------
                                                 <spontaneous>
[87]     0.1    0.01    0.00                 termlist::nbits() const [87]
-----------------------------------------------
                                                 <spontaneous>
[88]     0.1    0.01    0.00                 std::complex<double> std::operator-<double>(std::complex<double> const&, std::complex<double> const&) [88]
-----------------------------------------------
                0.00    0.00      29/316         tValue::operator=(tValue const&) [102]
                0.00    0.01     287/316         tValue::tValue(tValue const&) [90]
[89]     0.1    0.00    0.01     316         tValue::assign(tValue const&) [89]
                0.01    0.00       8/31          quState::newclone() <cycle 5> [124]
                0.00    0.00     316/842         tType::operator=(tType const&) [149]
                0.00    0.00     316/1052        tType::ord() const [146]
                0.00    0.00     316/1013        tType::basetype() const [147]
-----------------------------------------------
                0.00    0.00       1/287         tValue::conv(tType const&) const [117]
                0.00    0.00       1/287         SymTab::getVal(std::string const&, ObjType*) const [115]
                0.00    0.00       1/287         __gnu_cxx::new_allocator<tValue>::construct(tValue*, tValue const&) [116]
                0.00    0.00       4/287         sConst::eval(SymTable*, SymTable*, QuHeap*) [111]
                0.00    0.01     280/287         SymTab::put(sDef*, tValue const&) [91]
[90]     0.1    0.00    0.01     287         tValue::tValue(tValue const&) [90]
                0.00    0.01     287/316         tValue::assign(tValue const&) [89]
                0.00    0.00     287/1478        tType::tType(BaseType) [144]
-----------------------------------------------
                0.00    0.00       1/324         sVarDef::define(SymTable*, SymTable*, QuHeap*) [79]
                0.00    0.00       1/324         sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       2/324         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [113]
                0.00    0.00       3/324         sConstDef::define(SymTable*, SymTable*, QuHeap*) [108]
                0.00    0.00       6/324         sVarDef::typecheck(SymTable*, SymTable*) [109]
                0.00    0.00      36/324         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [101]
                0.00    0.01     275/324         sRoutDef::typecheck(SymTable*, SymTable*) [92]
[91]     0.1    0.00    0.01     324         SymTab::put(sDef*, tValue const&) [91]
                0.00    0.01     280/287         tValue::tValue(tValue const&) [90]
                0.00    0.00     324/365         sObject::isDef() const [166]
                0.00    0.00     324/370         sObject::isValueDef() const [163]
                0.00    0.00     276/276         SymTab::putentry(SymTable::entry*, SymTable::entry*) [172]
-----------------------------------------------
                0.00    0.01      36/36          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[92]     0.1    0.00    0.01      36         sRoutDef::typecheck(SymTable*, SymTable*) [92]
                0.00    0.01     275/324         SymTab::put(sDef*, tValue const&) [91]
                0.00    0.00      44/44          sDefList::typecheck(SymTable*, SymTable*) [110]
                0.00    0.00       8/8           sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [300]
                0.00    0.00     734/21427       sDef::id() const [139]
                0.00    0.00     435/4125        __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [141]
                0.00    0.00     275/353         tValue::tValue() [168]
                0.00    0.00     275/663         tValue::~tValue() [155]
                0.00    0.00     263/264         SymTab::getRef(std::string const&, ObjType*) const [174]
                0.00    0.00     263/294         sObject::isFunctDef() const [171]
                0.00    0.00     263/372         sDef::type() const [162]
                0.00    0.00     263/263         tType::isQuReg() const [179]
                0.00    0.00     263/554         sList<sDef>::next(void*&) const [156]
                0.00    0.00      72/77          SymTab::SymTab(int) [204]
                0.00    0.00      72/77          SymTab::~SymTab() [205]
                0.00    0.00      52/455         sObject::setParent(sObject*) [160]
                0.00    0.00      36/135         SymTab::getDef(std::string const&) const [184]
                0.00    0.00      36/167         sObject::def() const [182]
                0.00    0.00      36/95          sList<sDef>::first(void*&) const [190]
                0.00    0.00      36/73          sObject::isExtern() const [207]
                0.00    0.00       8/253         sObject::isRoutDef() const [180]
                0.00    0.00       8/28          sObject::isCondDef() const [264]
                0.00    0.00       8/10          SymTabComb::SymTabComb(SymTable*, SymTable*) [327]
                0.00    0.00       8/30          sObject::isQuFunDef() const [262]
                0.00    0.00       8/10          SymTabComb::~SymTabComb() [328]
                0.00    0.00       3/3           sObject::isBennet() const [397]
-----------------------------------------------
                0.00    0.01       1/1           quBaseState::quBaseState(int, int) [57]
[93]     0.1    0.00    0.01       1         quBaseState::reset(bitvec const&) [93]
                0.00    0.01       1/21          quBaseState::opbegin() [39]
                0.00    0.00       1/2097151     quBaseState::opadd(bitvec const&, std::complex<double> const&) [12]
                0.00    0.00       1/6291069     bitvec::bitvec(int, unsigned long) [16]
                0.00    0.00       1/4193825     std::complex<double>::complex(double, double) [34]
                0.00    0.00       1/12582587     bitvec::~bitvec() [21]
                0.00    0.00       1/1           quBaseState::basebits() const [130]
                0.00    0.00       1/3145728     bitvec::length() const [67]
                0.00    0.00       1/21          quBaseState::opend() [279]
-----------------------------------------------
                0.00    0.00       1/23          QuHeap::qualloc(int, BaseType) [80]
                0.00    0.00       2/23          sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00      20/23          opElementary::apply(quState&) const [9]
[94]     0.1    0.00    0.01      23         quState::mapmask() const [94]
                0.01    0.00      23/44          operator~(bitvec const&) [81]
                0.00    0.00      23/2097173     quSubString::unmap(bitvec const&) const [15]
                0.00    0.00      23/6291069     bitvec::bitvec(int, unsigned long) [16]
                0.00    0.00      46/12582587     bitvec::~bitvec() [21]
                0.00    0.00      23/3145948     quState::mapbits() const [54]
-----------------------------------------------
                0.00    0.00       1/5           main [1]
                0.00    0.00       4/5           openqclfile(std::string) [98]
[95]     0.1    0.01    0.00       5         bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [95]
                0.00    0.00       5/5           bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [358]
-----------------------------------------------
                                                 <spontaneous>
[96]     0.1    0.01    0.00                 tError::object() const [96]
-----------------------------------------------
                                                 <spontaneous>
[97]     0.1    0.01    0.00                 std::complex<double>& std::complex<double>::operator-=<double>(std::complex<double> const&) [97]
-----------------------------------------------
                0.00    0.00       4/4           qclfile(std::string, SymTable*, SymTable*, QuHeap*, sObject*, int) [2]
[98]     0.1    0.00    0.00       4         openqclfile(std::string) [98]
                0.00    0.00       4/5           bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [95]
                0.00    0.00      10/11          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [325]
                0.00    0.00       6/6           std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [351]
-----------------------------------------------
                0.00    0.00       1/1           sVarDef::define(SymTable*, SymTable*, QuHeap*) [79]
[99]     0.0    0.00    0.00       1         QuHeap::addReg(quState*) [99]
                0.00    0.00       1/1           tValue::tValue(quState&, BaseType) [100]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::push_back(tValue const&) [119]
                0.00    0.00       1/663         tValue::~tValue() [155]
-----------------------------------------------
                0.00    0.00       1/1           QuHeap::addReg(quState*) [99]
[100]    0.0    0.00    0.00       1         tValue::tValue(quState&, BaseType) [100]
                0.00    0.00       1/31          quState::newclone() <cycle 5> [124]
                0.00    0.00       1/1478        tType::tType(BaseType) [144]
                0.00    0.00       1/450         tType::operator=(BaseType) [161]
-----------------------------------------------
                0.00    0.00      36/36          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[101]    0.0    0.00    0.00      36         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [101]
                0.00    0.00      36/324         SymTab::put(sDef*, tValue const&) [91]
                0.00    0.00      36/167         sObject::def() const [182]
                0.00    0.00      36/353         tValue::tValue() [168]
                0.00    0.00      36/663         tValue::~tValue() [155]
-----------------------------------------------
                0.00    0.00       1/29          sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       2/29          sVar::eval(SymTable*, SymTable*, QuHeap*) [114]
                0.00    0.00       2/29          sVarDef::define(SymTable*, SymTable*, QuHeap*) [79]
                0.00    0.00       3/29          sConstDef::define(SymTable*, SymTable*, QuHeap*) [108]
                0.00    0.00      21/29          sConst::sConst(tValue const&) [103]
[102]    0.0    0.00    0.00      29         tValue::operator=(tValue const&) [102]
                0.00    0.00      29/316         tValue::assign(tValue const&) [89]
                0.00    0.00      29/692         tValue::delpointer() [152]
-----------------------------------------------
                0.00    0.00       2/21          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [113]
                0.00    0.00      19/21          yylex() [104]
[103]    0.0    0.00    0.00      21         sConst::sConst(tValue const&) [103]
                0.00    0.00      21/29          tValue::operator=(tValue const&) [102]
                0.00    0.00      21/63          tValue::type() const [208]
                0.00    0.00      21/21          sExpr::sExpr(tType const&) [280]
                0.00    0.00      21/353         tValue::tValue() [168]
-----------------------------------------------
                0.00    0.00    2338/2338        yyparse() [105]
[104]    0.0    0.00    0.00    2338         yylex() [104]
                0.00    0.00      19/21          sConst::sConst(tValue const&) [103]
                0.00    0.00       1/4193825     std::complex<double>::complex(double, double) [34]
                0.00    0.00      19/663         tValue::~tValue() [155]
                0.00    0.00      15/15          tValue::tValue(long) [311]
                0.00    0.00      12/12          yy_get_next_buffer() [323]
                0.00    0.00       8/8           yy_get_previous_state() [332]
                0.00    0.00       2/2           tValue::tValue(double) [409]
                0.00    0.00       1/26          yy_load_buffer_state() [266]
                0.00    0.00       1/1           tValue::tValue(std::complex<double> const&) [510]
                0.00    0.00       1/1           tValue::tValue(char const*) [509]
-----------------------------------------------
                0.00    0.00       2/4           chksyntax(_IO_FILE*) [107]
                0.00    0.00       2/4           parseobj() [106]
[105]    0.0    0.00    0.00       4         yyparse() [105]
                0.00    0.00    2338/2338        yylex() [104]
                0.00    0.00     269/269         sList<sDef>::append(sDef*) [173]
                0.00    0.00     268/1478        tType::tType(BaseType) [144]
                0.00    0.00     263/263         sArgDef::sArgDef(tType const&, std::string*) [175]
                0.00    0.00      44/44          sVar::sVar(std::string*) [215]
                0.00    0.00      44/44          sDefList::sDefList() [220]
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::push_back(sObject* const&) [246]
                0.00    0.00      27/27          sList<sExpr>::append(sExpr*) [265]
                0.00    0.00      23/23          sList<sStmt>::append(sStmt*) [270]
                0.00    0.00      22/22          sExprList::sExprList() [275]
                0.00    0.00      19/19          sQuOpDef::sQuOpDef(std::string*, sDefList*, sDefList*, sStmtList*, int, int) [291]
                0.00    0.00      18/18          sStmtList::sStmtList() [301]
                0.00    0.00      16/16          sQuFunDef::sQuFunDef(std::string*, sDefList*, sDefList*, sStmtList*, int, int) [308]
                0.00    0.00      14/14          sCall::sCall(std::string*, sExprList*, int) [315]
                0.00    0.00       7/8           sVarDef::sVarDef(tType const&, std::string*, sExpr*, sExpr*) [333]
                0.00    0.00       7/7           sIf::sIf(sExpr*, sStmtList*, sStmtList*) [339]
                0.00    0.00       6/6           sMult::sMult(sExpr*, sExpr*) [346]
                0.00    0.00       4/176         sObject::setFlag(ObjFlag, int) [181]
                0.00    0.00       4/4           sSubscript::sSubscript(sVar*, sExprList*) [365]
                0.00    0.00       4/4           sLength::sLength(sExpr*) [375]
                0.00    0.00       4/4           sLess::sLess(sExpr*, sExpr*) [369]
                0.00    0.00       4/4           sListFunct::sListFunct(ObjType, sExprList*) [361]
                0.00    0.00       3/5           sConstDef::sConstDef(std::string*, sExpr*) [353]
                0.00    0.00       3/3           sEqual::sEqual(sExpr*, sExpr*) [391]
                0.00    0.00       2/2           objlist::objlist() [411]
                0.00    0.00       2/2           tType::tType(BaseType, int) [408]
                0.00    0.00       2/2           sFor::sFor(sVar*, sExpr*, sExpr*, sStmtList*, sExpr*) [402]
                0.00    0.00       2/2           sSub::sSub(sExpr*, sExpr*) [405]
                0.00    0.00       2/2           sConcat::sConcat(sExpr*, sExpr*) [412]
                0.00    0.00       1/1           sProcDef::sProcDef(std::string*, sDefList*, sDefList*, sStmtList*, int) [512]
                0.00    0.00       1/1           sExit::sExit(sExpr*) [503]
                0.00    0.00       1/1           sOr::sOr(sExpr*, sExpr*) [498]
-----------------------------------------------
                0.00    0.00       2/2           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[106]    0.0    0.00    0.00       2         parseobj() [106]
                0.00    0.00       2/4           yyparse() [105]
-----------------------------------------------
                0.00    0.00       2/2           qclfile(std::string, SymTable*, SymTable*, QuHeap*, sObject*, int) [2]
[107]    0.0    0.00    0.00       2         chksyntax(_IO_FILE*) [107]
                0.00    0.00       2/4           yyparse() [105]
                0.00    0.00       2/4           yyScanFile(_IO_FILE*) [359]
                0.00    0.00       2/2           yyCleanUp() [401]
-----------------------------------------------
                0.00    0.00       3/3           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[108]    0.0    0.00    0.00       3         sConstDef::define(SymTable*, SymTable*, QuHeap*) [108]
                0.00    0.00       3/4           sConst::eval(SymTable*, SymTable*, QuHeap*) [111]
                0.00    0.00       3/29          tValue::operator=(tValue const&) [102]
                0.00    0.00       3/324         SymTab::put(sDef*, tValue const&) [91]
                0.00    0.00       6/663         tValue::~tValue() [155]
                0.00    0.00       3/353         tValue::tValue() [168]
                0.00    0.00       3/6           tValue::isError() const [350]
                0.00    0.00       3/63          tValue::type() const [208]
                0.00    0.00       3/372         sDef::type() const [162]
                0.00    0.00       3/7           tType::operator==(tType const&) const [344]
                0.00    0.00       3/167         sObject::def() const [182]
-----------------------------------------------
                0.00    0.00       1/7           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
                0.00    0.00       6/7           sDefList::typecheck(SymTable*, SymTable*) [110]
[109]    0.0    0.00    0.00       7         sVarDef::typecheck(SymTable*, SymTable*) [109]
                0.00    0.00       6/324         SymTab::put(sDef*, tValue const&) [91]
                0.00    0.00      29/167         sObject::def() const [182]
                0.00    0.00      23/372         sDef::type() const [162]
                0.00    0.00      16/41          tType::operator==(BaseType) const [234]
                0.00    0.00      11/115         tType::isQuExpr() const [186]
                0.00    0.00       7/21427       sDef::id() const [139]
                0.00    0.00       7/135         SymTab::getDef(std::string const&) const [184]
                0.00    0.00       6/353         tValue::tValue() [168]
                0.00    0.00       6/663         tValue::~tValue() [155]
                0.00    0.00       5/455         sObject::setParent(sObject*) [160]
                0.00    0.00       5/19          sObject::inFunctDef() const [295]
                0.00    0.00       5/96          sExpr::type() [188]
                0.00    0.00       5/165         sObject::isSet(ObjFlag) const [183]
                0.00    0.00       4/44          sVar::typecheck(SymTable*, SymTable*) [214]
                0.00    0.00       4/18          sObject::inQuDef() const [305]
                0.00    0.00       4/28          sObject::isCondDef() const [264]
                0.00    0.00       4/176         sObject::setFlag(ObjFlag, int) [181]
                0.00    0.00       1/19          sConst::typecheck(SymTable*, SymTable*) [290]
                0.00    0.00       1/21          tType::isInt() const [284]
-----------------------------------------------
                0.00    0.00      44/44          sRoutDef::typecheck(SymTable*, SymTable*) [92]
[110]    0.0    0.00    0.00      44         sDefList::typecheck(SymTable*, SymTable*) [110]
                0.00    0.00       6/7           sVarDef::typecheck(SymTable*, SymTable*) [109]
                0.00    0.00     269/455         sObject::setParent(sObject*) [160]
                0.00    0.00     269/554         sList<sDef>::next(void*&) const [156]
                0.00    0.00     263/263         sObject::typecheck(SymTable*, SymTable*) [178]
                0.00    0.00      44/95          sList<sDef>::first(void*&) const [190]
-----------------------------------------------
                0.00    0.00       1/4           sVarDef::define(SymTable*, SymTable*, QuHeap*) [79]
                0.00    0.00       3/4           sConstDef::define(SymTable*, SymTable*, QuHeap*) [108]
