Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/293         SymTab::getVal(std::string const&, ObjType*) const [56]
                0.00    0.00       4/293         sConst::eval(SymTable*, SymTable*, QuHeap*) [53]
                0.00    0.00     282/293         SymTab::put(sDef*, tValue const&) [34]
[33]     3.2    0.00    0.00     293         tValue::tValue(tValue const&) [33]
                0.00    0.00     293/328         tValue::assign(tValue const&) [29]
                0.00    0.00     293/1498        tType::tType(BaseType) [109]
-----------------------------------------------
                0.00    0.00       1/326         sVarDef::define(SymTable*, SymTable*, QuHeap*) [36]
                0.00    0.00       2/326         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [55]
                0.00    0.00       3/326         sConstDef::define(SymTable*, SymTable*, QuHeap*) [48]
                0.00    0.00       3/326         sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       6/326         sVarDef::typecheck(SymTable*, SymTable*) [50]
                0.00    0.00      36/326         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [38]
                0.00    0.00     275/326         sRoutDef::typecheck(SymTable*, SymTable*) [35]
[34]     3.0    0.00    0.00     326         SymTab::put(sDef*, tValue const&) [34]
                0.00    0.00     282/293         tValue::tValue(tValue const&) [33]
                0.00    0.00     326/369         sObject::isDef() const [131]
                0.00    0.00     326/378         sObject::isValueDef() const [129]
                0.00    0.00     276/276         SymTab::putentry(SymTable::entry*, SymTable::entry*) [137]
-----------------------------------------------
                0.00    0.00      36/36          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[35]     2.6    0.00    0.00      36         sRoutDef::typecheck(SymTable*, SymTable*) [35]
                0.00    0.00     275/326         SymTab::put(sDef*, tValue const&) [34]
                0.00    0.00      44/44          sDefList::typecheck(SymTable*, SymTable*) [52]
                0.00    0.00       8/8           sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [278]
                0.00    0.00     734/21585       sDef::id() const [89]
                0.00    0.00     435/4195        __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [105]
                0.00    0.00     275/361         tValue::tValue() [133]
                0.00    0.00     275/677         tValue::~tValue() [120]
                0.00    0.00     263/266         SymTab::getRef(std::string const&, ObjType*) const [139]
                0.00    0.00     263/296         sObject::isFunctDef() const [136]
                0.00    0.00     263/380         sDef::type() const [127]
                0.00    0.00     263/263         tType::isQuReg() const [144]
                0.00    0.00     263/558         sList<sDef>::next(void*&) const [121]
                0.00    0.00      72/79          SymTab::SymTab(int) [169]
                0.00    0.00      72/79          SymTab::~SymTab() [170]
                0.00    0.00      52/457         sObject::setParent(sObject*) [126]
                0.00    0.00      36/143         SymTab::getDef(std::string const&) const [149]
                0.00    0.00      36/175         sObject::def() const [148]
                0.00    0.00      36/99          sList<sDef>::first(void*&) const [155]
                0.00    0.00      36/75          sObject::isExtern() const [173]
                0.00    0.00       8/257         sObject::isRoutDef() const [145]
                0.00    0.00       8/34          sObject::isCondDef() const [230]
                0.00    0.00       8/10          SymTabComb::SymTabComb(SymTable*, SymTable*) [307]
                0.00    0.00       8/30          sObject::isQuFunDef() const [240]
                0.00    0.00       8/10          SymTabComb::~SymTabComb() [308]
                0.00    0.00       3/3           sObject::isBennet() const [392]
-----------------------------------------------
                0.00    0.00       1/1           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[36]     0.6    0.00    0.00       1         sVarDef::define(SymTable*, SymTable*, QuHeap*) [36]
                0.00    0.00       1/1           QuHeap::addReg(quState*) [40]
                0.00    0.00       1/1           QuHeap::qualloc(int, BaseType) [43]
                0.00    0.00       1/51          quState::newclone() <cycle 5> [174]
                0.00    0.00       2/35          tValue::operator=(tValue const&) [37]
                0.00    0.00       1/4           sConst::eval(SymTable*, SymTable*, QuHeap*) [53]
                0.00    0.00       1/326         SymTab::put(sDef*, tValue const&) [34]
                0.00    0.00       4/677         tValue::~tValue() [120]
                0.00    0.00       2/361         tValue::tValue() [133]
                0.00    0.00       2/8           tValue::isError() const [318]
                0.00    0.00       2/2           tValue::toInt() const [419]
                0.00    0.00       1/129         tType::isQuExpr() const [150]
                0.00    0.00       1/380         sDef::type() const [127]
                0.00    0.00       1/1           sDef::basetype() [497]
                0.00    0.00       1/7           sObject::isGlobal() const [325]
                0.00    0.00       1/13          tValue::qustate() const [299]
                0.00    0.00       1/175         sObject::def() const [148]
-----------------------------------------------
                0.00    0.00       2/35          sVarDef::define(SymTable*, SymTable*, QuHeap*) [36]
                0.00    0.00       3/35          sConstDef::define(SymTable*, SymTable*, QuHeap*) [48]
                0.00    0.00       3/35          sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       6/35          sVar::eval(SymTable*, SymTable*, QuHeap*) [47]
                0.00    0.00      21/35          sConst::sConst(tValue const&) [39]
[37]     0.4    0.00    0.00      35         tValue::operator=(tValue const&) [37]
                0.00    0.00      35/328         tValue::assign(tValue const&) [29]
                0.00    0.00      35/712         tValue::delpointer() [117]
-----------------------------------------------
                0.00    0.00      36/36          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[38]     0.3    0.00    0.00      36         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [38]
                0.00    0.00      36/326         SymTab::put(sDef*, tValue const&) [34]
                0.00    0.00      36/175         sObject::def() const [148]
                0.00    0.00      36/361         tValue::tValue() [133]
                0.00    0.00      36/677         tValue::~tValue() [120]
-----------------------------------------------
                0.00    0.00       2/21          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [55]
                0.00    0.00      19/21          yylex() [41]
[39]     0.2    0.00    0.00      21         sConst::sConst(tValue const&) [39]
                0.00    0.00      21/35          tValue::operator=(tValue const&) [37]
                0.00    0.00      21/65          tValue::type() const [177]
                0.00    0.00      21/21          sExpr::sExpr(tType const&) [258]
                0.00    0.00      21/361         tValue::tValue() [133]
-----------------------------------------------
                0.00    0.00       1/1           sVarDef::define(SymTable*, SymTable*, QuHeap*) [36]
[40]     0.2    0.00    0.00       1         QuHeap::addReg(quState*) [40]
                0.00    0.00       1/1           tValue::tValue(quState&, BaseType) [44]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::push_back(tValue const&) [60]
                0.00    0.00       1/677         tValue::~tValue() [120]
-----------------------------------------------
                0.00    0.00    2354/2354        yyparse() [42]
[41]     0.2    0.00    0.00    2354         yylex() [41]
                0.00    0.00      19/21          sConst::sConst(tValue const&) [39]
                0.00    0.00      19/677         tValue::~tValue() [120]
                0.00    0.00      15/15          tValue::tValue(long) [294]
                0.00    0.00      12/12          yy_get_next_buffer() [300]
                0.00    0.00       8/8           yy_get_previous_state() [312]
                0.00    0.00       2/2           tValue::tValue(double) [404]
                0.00    0.00       1/26          yy_load_buffer_state() [245]
                0.00    0.00       1/46658       std::complex<double>::complex(double, double) [80]
                0.00    0.00       1/1           tValue::tValue(std::complex<double> const&) [506]
                0.00    0.00       1/1           tValue::tValue(char const*) [505]
-----------------------------------------------
                0.00    0.00       2/4           chksyntax(_IO_FILE*) [46]
                0.00    0.00       2/4           parseobj() [45]
[42]     0.2    0.00    0.00       4         yyparse() [42]
                0.00    0.00    2354/2354        yylex() [41]
                0.00    0.00     269/269         sList<sDef>::append(sDef*) [138]
                0.00    0.00     268/1498        tType::tType(BaseType) [109]
                0.00    0.00     263/263         sArgDef::sArgDef(tType const&, std::string*) [140]
                0.00    0.00      46/46          sVar::sVar(std::string*) [191]
                0.00    0.00      44/44          sDefList::sDefList() [203]
                0.00    0.00      43/43          std::list<sObject*, std::allocator<sObject*> >::push_back(sObject* const&) [222]
                0.00    0.00      29/29          sList<sExpr>::append(sExpr*) [242]
                0.00    0.00      24/24          sExprList::sExprList() [250]
                0.00    0.00      23/23          sList<sStmt>::append(sStmt*) [254]
                0.00    0.00      19/19          sQuOpDef::sQuOpDef(std::string*, sDefList*, sDefList*, sStmtList*, int, int) [268]
                0.00    0.00      18/18          sStmtList::sStmtList() [279]
                0.00    0.00      16/16          sQuFunDef::sQuFunDef(std::string*, sDefList*, sDefList*, sStmtList*, int, int) [289]
                0.00    0.00      16/16          sCall::sCall(std::string*, sExprList*, int) [286]
                0.00    0.00       7/8           sVarDef::sVarDef(tType const&, std::string*, sExpr*, sExpr*) [313]
                0.00    0.00       7/7           sIf::sIf(sExpr*, sStmtList*, sStmtList*) [320]
                0.00    0.00       6/6           sMult::sMult(sExpr*, sExpr*) [327]
                0.00    0.00       4/178         sObject::setFlag(ObjFlag, int) [146]
                0.00    0.00       4/4           sSubscript::sSubscript(sVar*, sExprList*) [346]
                0.00    0.00       4/4           sLength::sLength(sExpr*) [356]
                0.00    0.00       4/4           sLess::sLess(sExpr*, sExpr*) [350]
                0.00    0.00       4/4           sListFunct::sListFunct(ObjType, sExprList*) [342]
                0.00    0.00       3/5           sConstDef::sConstDef(std::string*, sExpr*) [334]
                0.00    0.00       3/3           sEqual::sEqual(sExpr*, sExpr*) [376]
                0.00    0.00       2/2           objlist::objlist() [406]
                0.00    0.00       2/2           tType::tType(BaseType, int) [403]
                0.00    0.00       2/2           sFor::sFor(sVar*, sExpr*, sExpr*, sStmtList*, sExpr*) [397]
                0.00    0.00       2/2           sSub::sSub(sExpr*, sExpr*) [400]
                0.00    0.00       2/2           sConcat::sConcat(sExpr*, sExpr*) [407]
                0.00    0.00       1/1           sProcDef::sProcDef(std::string*, sDefList*, sDefList*, sStmtList*, int) [507]
                0.00    0.00       1/1           sExit::sExit(sExpr*) [499]
                0.00    0.00       1/1           sOr::sOr(sExpr*, sExpr*) [494]
-----------------------------------------------
                0.00    0.00       1/1           sVarDef::define(SymTable*, SymTable*, QuHeap*) [36]
[43]     0.2    0.00    0.00       1         QuHeap::qualloc(int, BaseType) [43]
                0.00    0.00       1/51          quBaseState::newsubstring(int, int) <cycle 5> [153]
                0.00    0.00      10/10          bitvec::operator[](int) const [310]
                0.00    0.00       2/240435      bitvec::~bitvec() [70]
                0.00    0.00       1/37          quState::mapmask() const [227]
                0.00    0.00       1/68          operator~(bitvec const&) [176]
                0.00    0.00       1/21507       bitvec::operator&=(bitvec const&) [91]
                0.00    0.00       1/1           tValue::tValue(quState*, BaseType) [504]
-----------------------------------------------
                0.00    0.00       1/1           QuHeap::addReg(quState*) [40]
[44]     0.2    0.00    0.00       1         tValue::tValue(quState&, BaseType) [44]
                0.00    0.00       1/51          quState::newclone() <cycle 5> [174]
                0.00    0.00       1/1498        tType::tType(BaseType) [109]
                0.00    0.00       1/460         tType::operator=(BaseType) [125]
-----------------------------------------------
                0.00    0.00       2/2           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[45]     0.1    0.00    0.00       2         parseobj() [45]
                0.00    0.00       2/4           yyparse() [42]
-----------------------------------------------
                0.00    0.00       2/2           qclfile(std::string, SymTable*, SymTable*, QuHeap*, sObject*, int) [2]
[46]     0.1    0.00    0.00       2         chksyntax(_IO_FILE*) [46]
                0.00    0.00       2/4           yyparse() [42]
                0.00    0.00       2/4           yyScanFile(_IO_FILE*) [339]
                0.00    0.00       2/2           yyCleanUp() [396]
-----------------------------------------------
                0.00    0.00       3/3           sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
[47]     0.1    0.00    0.00       3         sVar::eval(SymTable*, SymTable*, QuHeap*) [47]
                0.00    0.00       6/35          tValue::operator=(tValue const&) [37]
                0.00    0.00       6/6           SymTab::getVal(std::string const&, ObjType*) const [56]
                0.00    0.00       6/60          sVar::id() const [178]
                0.00    0.00       6/677         tValue::~tValue() [120]
                0.00    0.00       3/361         tValue::tValue() [133]
                0.00    0.00       3/3           tValue::isExpr() const [389]
                0.00    0.00       3/100         sExpr::type() [154]
                0.00    0.00       3/65          tValue::type() const [177]
                0.00    0.00       3/11          tType::operator==(tType const&) const [304]
-----------------------------------------------
                0.00    0.00       3/3           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[48]     0.1    0.00    0.00       3         sConstDef::define(SymTable*, SymTable*, QuHeap*) [48]
                0.00    0.00       3/4           sConst::eval(SymTable*, SymTable*, QuHeap*) [53]
                0.00    0.00       3/35          tValue::operator=(tValue const&) [37]
                0.00    0.00       3/326         SymTab::put(sDef*, tValue const&) [34]
                0.00    0.00       6/677         tValue::~tValue() [120]
                0.00    0.00       3/361         tValue::tValue() [133]
                0.00    0.00       3/8           tValue::isError() const [318]
                0.00    0.00       3/65          tValue::type() const [177]
                0.00    0.00       3/380         sDef::type() const [127]
                0.00    0.00       3/11          tType::operator==(tType const&) const [304]
                0.00    0.00       3/175         sObject::def() const [148]
-----------------------------------------------
                0.00    0.00      30/30          opElementary::apply(quState&) const [9]
[49]     0.1    0.00    0.00      30         terminfo::terminfo() [49]
                0.00    0.00      30/3632        term::term() [22]
                0.00    0.00      30/89806       bitvec::bitvec(int, unsigned long) [74]
-----------------------------------------------
                0.00    0.00       1/7           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
                0.00    0.00       6/7           sDefList::typecheck(SymTable*, SymTable*) [52]
[50]     0.1    0.00    0.00       7         sVarDef::typecheck(SymTable*, SymTable*) [50]
                0.00    0.00       6/326         SymTab::put(sDef*, tValue const&) [34]
                0.00    0.00      29/175         sObject::def() const [148]
                0.00    0.00      23/380         sDef::type() const [127]
                0.00    0.00      16/41          tType::operator==(BaseType) const [223]
                0.00    0.00      11/129         tType::isQuExpr() const [150]
                0.00    0.00       7/21585       sDef::id() const [89]
                0.00    0.00       7/143         SymTab::getDef(std::string const&) const [149]
                0.00    0.00       6/361         tValue::tValue() [133]
                0.00    0.00       6/677         tValue::~tValue() [120]
                0.00    0.00       5/457         sObject::setParent(sObject*) [126]
                0.00    0.00       5/21          sObject::inFunctDef() const [263]
                0.00    0.00       5/100         sExpr::type() [154]
                0.00    0.00       5/177         sObject::isSet(ObjFlag) const [147]
                0.00    0.00       4/46          sVar::typecheck(SymTable*, SymTable*) [190]
                0.00    0.00       4/20          sObject::inQuDef() const [265]
                0.00    0.00       4/34          sObject::isCondDef() const [230]
                0.00    0.00       4/178         sObject::setFlag(ObjFlag, int) [146]
                0.00    0.00       1/19          sConst::typecheck(SymTable*, SymTable*) [267]
                0.00    0.00       1/21          tType::isInt() const [262]
-----------------------------------------------
                0.00    0.00       3/3           ext_bit(sRoutDef const*, SymTable const*, int) [5]
[51]     0.1    0.00    0.00       3         opBit::opBit(std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>, double) [51]
                0.00    0.00      18/3632        term::term() [22]
                0.00    0.00      12/12          term::set(bitvec const&, std::complex<double> const&) [61]
                0.00    0.00      12/12          std::complex<double> std::operator*<double>(std::complex<double> const&, double const&) [302]
                0.00    0.00      12/89806       bitvec::bitvec(int, unsigned long) [74]
                0.00    0.00      12/240435      bitvec::~bitvec() [70]
                0.00    0.00       3/3           opMatrix::opMatrix(int) [379]
-----------------------------------------------
                0.00    0.00      44/44          sRoutDef::typecheck(SymTable*, SymTable*) [35]
[52]     0.0    0.00    0.00      44         sDefList::typecheck(SymTable*, SymTable*) [52]
                0.00    0.00       6/7           sVarDef::typecheck(SymTable*, SymTable*) [50]
                0.00    0.00     269/457         sObject::setParent(sObject*) [126]
                0.00    0.00     269/558         sList<sDef>::next(void*&) const [121]
                0.00    0.00     263/263         sObject::typecheck(SymTable*, SymTable*) [143]
                0.00    0.00      44/99          sList<sDef>::first(void*&) const [155]
-----------------------------------------------
                0.00    0.00       1/4           sVarDef::define(SymTable*, SymTable*, QuHeap*) [36]
                0.00    0.00       3/4           sConstDef::define(SymTable*, SymTable*, QuHeap*) [48]
[53]     0.0    0.00    0.00       4         sConst::eval(SymTable*, SymTable*, QuHeap*) [53]
                0.00    0.00       4/293         tValue::tValue(tValue const&) [33]
-----------------------------------------------
[54]     0.0    0.00    0.00       8+19      <cycle 3 as a whole> [54]
                0.00    0.00       2             sFor::typecheck(SymTable*, SymTable*) <cycle 3> [55]
                0.00    0.00      18             sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [278]
                0.00    0.00       7             sIf::typecheck(SymTable*, SymTable*) <cycle 3> [319]
-----------------------------------------------
                                   2             sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [278]
[55]     0.0    0.00    0.00       2         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [55]
                0.00    0.00       2/21          sConst::sConst(tValue const&) [39]
                0.00    0.00       2/326         SymTab::put(sDef*, tValue const&) [34]
                0.00    0.00       8/457         sObject::setParent(sObject*) [126]
                0.00    0.00       4/100         sExpr::type() [154]
                0.00    0.00       4/21          tType::isInt() const [262]
                0.00    0.00       4/677         tValue::~tValue() [120]
                0.00    0.00       2/79          SymTab::SymTab(int) [169]
                0.00    0.00       2/46          sVar::typecheck(SymTable*, SymTable*) [190]
                0.00    0.00       2/60          sVar::id() const [178]
                0.00    0.00       2/143         SymTab::getDef(std::string const&) const [149]
                0.00    0.00       2/91          sVarDef::object() const [157]
                0.00    0.00       2/19          sConst::typecheck(SymTable*, SymTable*) [267]
                0.00    0.00       2/13          sBinOp::typecheck(SymTable*, SymTable*) [298]
                0.00    0.00       2/21585       sDef::id() const [89]
                0.00    0.00       2/2           tValue::tValue(int) [405]
                0.00    0.00       2/5           sConstDef::sConstDef(std::string*, sExpr*) [334]
                0.00    0.00       2/1498        tType::tType(BaseType) [109]
                0.00    0.00       2/361         tValue::tValue() [133]
                0.00    0.00       2/5           sDef::settype(tType const&) [333]
                0.00    0.00       2/10          SymTabComb::SymTabComb(SymTable*, SymTable*) [307]
                0.00    0.00       2/10          SymTabComb::~SymTabComb() [308]
                0.00    0.00       2/5           sConstDef::~sConstDef() [335]
                0.00    0.00       2/79          SymTab::~SymTab() [170]
                                   2             sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [278]
-----------------------------------------------
                0.00    0.00       6/6           sVar::eval(SymTable*, SymTable*, QuHeap*) [47]
[56]     0.0    0.00    0.00       6         SymTab::getVal(std::string const&, ObjType*) const [56]
                0.00    0.00       3/293         tValue::tValue(tValue const&) [33]
                0.00    0.00       3/361         tValue::tValue() [133]
                0.00    0.00       3/372         SymTab::getentry(SymTable::entry*, std::string const&) const [130]
                0.00    0.00       3/378         sObject::isValueDef() const [129]
                0.00    0.00       3/91          sVarDef::object() const [157]
-----------------------------------------------
                0.00    0.00       3/3           sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
[57]     0.0    0.00    0.00       3         tValue::conv(tType const&) const [57]
                0.00    0.00       3/293         tValue::tValue(tValue const&) [33]
                0.00    0.00       3/11          tType::operator==(tType const&) const [304]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::_M_insert_aux(__gnu_cxx::__normal_iterator<tValue*, std::vector<tValue, std::allocator<tValue> > >, tValue const&) [59]
[58]     0.0    0.00    0.00       1         __gnu_cxx::new_allocator<tValue>::construct(tValue*, tValue const&) [58]
                0.00    0.00       1/293         tValue::tValue(tValue const&) [33]
                0.00    0.00       1/44          operator new(unsigned long, void*) [206]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::push_back(tValue const&) [60]
[59]     0.0    0.00    0.00       1         std::vector<tValue, std::allocator<tValue> >::_M_insert_aux(__gnu_cxx::__normal_iterator<tValue*, std::vector<tValue, std::allocator<tValue> > >, tValue const&) [59]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<tValue>::construct(tValue*, tValue const&) [58]
                0.00    0.00       3/4           std::_Vector_base<tValue, std::allocator<tValue> >::_M_get_Tp_allocator() [367]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<tValue*, std::vector<tValue, std::allocator<tValue> > >::base() const [364]
                0.00    0.00       2/2           tValue* std::__uninitialized_move_a<tValue*, tValue*, std::allocator<tValue> >(tValue*, tValue*, tValue*, std::allocator<tValue>&) [438]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::_M_check_len(unsigned long, char const*) const [525]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::begin() [558]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<tValue*, std::vector<tValue, std::allocator<tValue> > >::difference_type __gnu_cxx::operator-<tValue*, std::vector<tValue, std::allocator<tValue> > >(__gnu_cxx::__normal_iterator<tValue*, std::vector<tValue, std::allocator<tValue> > > const&, __gnu_cxx::__normal_iterator<tValue*, std::vector<tValue, std::allocator<tValue> > > const&) [521]
                0.00    0.00       1/1           std::_Vector_base<tValue, std::allocator<tValue> >::_M_allocate(unsigned long) [540]
                0.00    0.00       1/2           void std::_Destroy<tValue*, tValue>(tValue*, tValue*, std::allocator<tValue>&) [440]
                0.00    0.00       1/2           std::_Vector_base<tValue, std::allocator<tValue> >::_M_deallocate(tValue*, unsigned long) [433]
-----------------------------------------------
                0.00    0.00       1/1           QuHeap::addReg(quState*) [40]
[60]     0.0    0.00    0.00       1         std::vector<tValue, std::allocator<tValue> >::push_back(tValue const&) [60]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::_M_insert_aux(__gnu_cxx::__normal_iterator<tValue*, std::vector<tValue, std::allocator<tValue> > >, tValue const&) [59]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::end() [557]
-----------------------------------------------
                0.00    0.00      12/12          opBit::opBit(std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>, double) [51]
[61]     0.0    0.00    0.00      12         term::set(bitvec const&, std::complex<double> const&) [61]
                0.00    0.00      12/110120      bitvec::operator=(bitvec const&) [15]
-----------------------------------------------
                0.00    0.00       6/6           termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [12]
[62]     0.0    0.00    0.00       6         termlist::hashfunct2(bitvec const&) const [62]
                0.00    0.00       6/44553       bitvec::hashfunct() const [19]
-----------------------------------------------
                0.00    0.00       1/1           quBaseState::quBaseState(int, int) [31]
[63]     0.0    0.00    0.00       1         quBaseState::reset(bitvec const&) [63]
                0.00    0.00       1/43007       quBaseState::opadd(bitvec const&, std::complex<double> const&) [13]
                0.00    0.00       1/31          quBaseState::opbegin() [234]
                0.00    0.00       1/64516       bitvec::length() const [77]
                0.00    0.00       1/46658       std::complex<double>::complex(double, double) [80]
                0.00    0.00       1/1           quBaseState::basebits() const [522]
                0.00    0.00       1/89806       bitvec::bitvec(int, unsigned long) [74]
                0.00    0.00       1/240435      bitvec::~bitvec() [70]
                0.00    0.00       1/31          quBaseState::opend() [233]
-----------------------------------------------
[64]     0.0    0.00    0.00      25+105     <cycle 1 as a whole> [64]
                0.00    0.00      24             sExprList::~sExprList() <cycle 1> [252]
                0.00    0.00      24             sList<sExpr>::~sList() <cycle 1> [249]
                0.00    0.00      24             sExprList::~sExprList() <cycle 1> [251]
                0.00    0.00      18             sBinOp::~sBinOp() <cycle 1> [277]
                0.00    0.00       6             sMult::~sMult() <cycle 1> [328]
                0.00    0.00       6             sMult::~sMult() <cycle 1> [329]
                0.00    0.00       4             sListFunct::~sListFunct() <cycle 1> [343]
                0.00    0.00       4             sListFunct::~sListFunct() <cycle 1> [344]
                0.00    0.00       4             sLess::~sLess() <cycle 1> [351]
                0.00    0.00       4             sLess::~sLess() <cycle 1> [352]
                0.00    0.00       4             sSubscript::~sSubscript() <cycle 1> [347]
                0.00    0.00       4             sSubscript::~sSubscript() <cycle 1> [348]
                0.00    0.00       2             sConcat::~sConcat() <cycle 1> [408]
                0.00    0.00       2             sConcat::~sConcat() <cycle 1> [409]
-----------------------------------------------
[65]     0.0    0.00    0.00       8+64      <cycle 2 as a whole> [65]
                0.00    0.00      18             sStmtList::~sStmtList() <cycle 2> [281]
                0.00    0.00      18             sList<sStmt>::~sList() <cycle 2> [275]
                0.00    0.00      18             sStmtList::~sStmtList() <cycle 2> [280]
                0.00    0.00       7             sIf::~sIf() <cycle 2> [321]
                0.00    0.00       7             sIf::~sIf() <cycle 2> [322]
                0.00    0.00       2             sFor::~sFor() <cycle 2> [398]
                0.00    0.00       2             sFor::~sFor() <cycle 2> [399]
-----------------------------------------------
                0.00    0.00       1/240435      quBaseState::reset(bitvec const&) [63]
                0.00    0.00       1/240435      quBaseState::quBaseState(int, int) [31]
                0.00    0.00       2/240435      QuHeap::qualloc(int, BaseType) [43]
                0.00    0.00       3/240435      QuHeap::QuHeap(int, int) [30]
                0.00    0.00       5/240435      QuHeap::~QuHeap() [503]
                0.00    0.00      12/240435      opBit::opBit(std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>, double) [51]
                0.00    0.00      15/240435      sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00      74/240435      quState::mapmask() const [227]
                0.00    0.00   21503/240435      quSubString::map(bitvec const&) const [96]
                0.00    0.00   21533/240435      terminfo::~terminfo() [90]
                0.00    0.00   25135/240435      term::~term() [88]
                0.00    0.00   43043/240435      quSubString::unmap(bitvec const&) const [84]
                0.00    0.00   43096/240435      opElementary::apply(quState&) const [9]
                0.00    0.00   86012/240435      opMatrix::addterms(terminfo const&) const [10]
[70]     0.0    0.00    0.00  240435         bitvec::~bitvec() [70]
-----------------------------------------------
                0.00    0.00    1536/237052      termlist::add(term const&) <cycle 4> [108]
                0.00    0.00   20486/237052      termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [12]
                0.00    0.00   21503/237052      term::term(term const&) [26]
                0.00    0.00   21503/237052      term::operator=(term const&) [27]
                0.00    0.00   43006/237052      opElementary::apply(quState&) const [9]
                0.00    0.00  129018/237052      opMatrix::addterms(terminfo const&) const [10]
[71]     0.0    0.00    0.00  237052         term::vect() const [71]
-----------------------------------------------
                0.00    0.00      68/150629      operator~(bitvec const&) [176]
                0.00    0.00   21503/150629      quBaseState::map(bitvec const&) const [94]
                0.00    0.00   21503/150629      terminfo::terminfo(terminfo const&) [28]
                0.00    0.00   21506/150629      operator&(bitvec const&, bitvec const&) [92]
                0.00    0.00   43006/150629      operator|(bitvec const&, bitvec const&) [87]
                0.00    0.00   43043/150629      quBaseState::unmap(bitvec const&) const [83]
[72]     0.0    0.00    0.00  150629         bitvec::bitvec(bitvec const&) [72]
-----------------------------------------------
                0.00    0.00    1536/129531      termlist::add(term const&) <cycle 4> [108]
                0.00    0.00   20480/129531      termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [12]
                0.00    0.00   21503/129531      term::term(term const&) [26]
                0.00    0.00   21503/129531      term::operator=(term const&) [27]
                0.00    0.00   64509/129531      opMatrix::addterms(terminfo const&) const [10]
[73]     0.0    0.00    0.00  129531         term::ampl() const [73]
-----------------------------------------------
                0.00    0.00       1/89806       quBaseState::reset(bitvec const&) [63]
                0.00    0.00       1/89806       quBaseState::quBaseState(int, int) [31]
                0.00    0.00       3/89806       QuHeap::cmask() const [385]
                0.00    0.00       3/89806       sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       8/89806       QuHeap::QuHeap(int, int) [30]
                0.00    0.00      12/89806       opBit::opBit(std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>, double) [51]
                0.00    0.00      30/89806       opElementary::apply(quState&) const [9]
                0.00    0.00      30/89806       terminfo::terminfo() [49]
                0.00    0.00      37/89806       quState::mapmask() const [227]
                0.00    0.00    3632/89806       term::term() [22]
                0.00    0.00   21503/89806       bitvec::getbits(int, int) const [97]
                0.00    0.00   21503/89806       term::term(term const&) [26]
                0.00    0.00   43043/89806       quSubString::unmap(bitvec const&) const [84]
[74]     0.0    0.00    0.00   89806         bitvec::bitvec(int, unsigned long) [74]
-----------------------------------------------
                0.00    0.00       1/64874       quBaseState::basebits() const [522]
                0.00    0.00       3/64874       sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
