Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   32767/229422      terminfo::terminfo(terminfo const&) [25]
                0.00    0.00   32768/229422      operator&(bitvec const&, bitvec const&) [62]
                0.00    0.00   65534/229422      operator|(bitvec const&, bitvec const&) [22]
                0.00    0.00   65552/229422      quBaseState::unmap(bitvec const&) const [59]
[29]     3.6    0.01    0.00  229422         bitvec::bitvec(bitvec const&) [29]
-----------------------------------------------
                0.00    0.00   15766/129954      termlist::hashfunct2(bitvec const&) const [24]
                0.01    0.00  114188/129954      termlist::hashfunct1(bitvec const&) const [40]
[30]     3.6    0.01    0.00  129954         bitvec::hashfunct() const [30]
-----------------------------------------------
                0.01    0.00  114175/114175      termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[31]     3.6    0.01    0.00  114175         term::setampl(std::complex<double> const&) [31]
-----------------------------------------------
                0.00    0.00       1/65535       sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.01    0.00   65534/65535       operator|(bitvec const&, bitvec const&) [22]
[32]     3.6    0.01    0.00   65535         bitvec::operator|=(bitvec const&) [32]
-----------------------------------------------
                0.01    0.00   65534/65534       std::complex<double> std::operator*<double>(std::complex<double> const&, std::complex<double> const&) [20]
[33]     3.6    0.01    0.00   65534         std::complex<double>& std::complex<double>::operator*=<double>(std::complex<double> const&) [33]
                0.00    0.00   65534/65534       std::complex<double>::real() const [112]
                0.00    0.00   65534/65534       std::complex<double>::imag() const [111]
-----------------------------------------------
                0.01    0.00   32767/32767       opMatrix::addterms(terminfo const&) const [10]
[34]     3.6    0.01    0.00   32767         bitvec::getword() const [34]
-----------------------------------------------
                                                 <spontaneous>
[35]     3.6    0.01    0.00                 termlist::search(bitvec const&) const [35]
-----------------------------------------------
                0.00    0.00       3/245265      QuHeap::QuHeap(int, int) [56]
                0.00    0.00       4/245265      term::set(bitvec const&, std::complex<double> const&) [95]
                0.00    0.00   32767/245265      term::term(term const&) [38]
                0.00    0.00   32767/245265      term::operator=(term const&) [60]
                0.00    0.00   32782/245265      opElementary::apply(quState&) const [9]
                0.01    0.00  146942/245265      term::setvect(bitvec const&) [44]
[36]     3.6    0.01    0.00  245265         bitvec::operator=(bitvec const&) [36]
                0.00    0.00  245265/245265      bitvec::setlen(int) [104]
-----------------------------------------------
                0.00    0.00       1/228963      QuHeap::cmask() const [96]
                0.00    0.00       1/228963      sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       1/228963      quBaseState::reset(bitvec const&) [89]
                0.00    0.00       1/228963      quBaseState::quBaseState(int, int) [57]
                0.00    0.00       4/228963      opBit::opBit(std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>, double) [88]
                0.00    0.00       8/228963      QuHeap::QuHeap(int, int) [56]
                0.00    0.00      15/228963      opElementary::apply(quState&) const [9]
                0.00    0.00      15/228963      terminfo::terminfo() [87]
                0.00    0.00      18/228963      quState::mapmask() const [84]
                0.00    0.00   32767/228963      bitvec::getbits(int, int) const [23]
                0.00    0.00   32767/228963      term::term(term const&) [38]
                0.00    0.00   65552/228963      quSubString::unmap(bitvec const&) const [15]
                0.00    0.00   97813/228963      term::term() [18]
[37]     3.6    0.01    0.00  228963         bitvec::bitvec(int, unsigned long) [37]
-----------------------------------------------
                0.00    0.01   32767/32767       terminfo::terminfo(terminfo const&) [25]
[38]     3.4    0.00    0.01   32767         term::term(term const&) [38]
                0.01    0.00   32767/163355      std::complex<double>::complex(double, double) [17]
                0.00    0.00   32767/228963      bitvec::bitvec(int, unsigned long) [37]
                0.00    0.00   32767/245265      bitvec::operator=(bitvec const&) [36]
                0.00    0.00   32767/392076      term::vect() const [28]
                0.00    0.00   32767/212475      term::ampl() const [105]
-----------------------------------------------
                0.00    0.01      36/36          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[39]     3.2    0.00    0.01      36         sRoutDef::typecheck(SymTable*, SymTable*) [39]
                0.00    0.01     275/324         SymTab::put(sDef*, tValue const&) [42]
                0.00    0.00     263/264         SymTab::getRef(std::string const&, ObjType*) const [61]
                0.00    0.00       8/8           sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [70]
                0.00    0.00      36/135         SymTab::getDef(std::string const&) const [65]
                0.00    0.00      44/44          sDefList::typecheck(SymTable*, SymTable*) [74]
                0.00    0.00     734/21427       sDef::id() const [117]
                0.00    0.00     435/4125        __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [120]
                0.00    0.00     275/353         tValue::tValue() [145]
                0.00    0.00     275/663         tValue::~tValue() [133]
                0.00    0.00     263/294         sObject::isFunctDef() const [149]
                0.00    0.00     263/372         sDef::type() const [140]
                0.00    0.00     263/263         tType::isQuReg() const [156]
                0.00    0.00     263/554         sList<sDef>::next(void*&) const [134]
                0.00    0.00      72/77          SymTab::SymTab(int) [180]
                0.00    0.00      72/77          SymTab::~SymTab() [181]
                0.00    0.00      52/455         sObject::setParent(sObject*) [138]
                0.00    0.00      36/167         sObject::def() const [159]
                0.00    0.00      36/95          sList<sDef>::first(void*&) const [166]
                0.00    0.00      36/73          sObject::isExtern() const [183]
                0.00    0.00       8/253         sObject::isRoutDef() const [157]
                0.00    0.00       8/28          sObject::isCondDef() const [235]
                0.00    0.00       8/10          SymTabComb::SymTabComb(SymTable*, SymTable*) [308]
                0.00    0.00       8/30          sObject::isQuFunDef() const [233]
                0.00    0.00       8/10          SymTabComb::~SymTabComb() [309]
                0.00    0.00       3/3           sObject::isBennet() const [375]
-----------------------------------------------
                0.00    0.01  114188/114188      termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[40]     3.1    0.00    0.01  114188         termlist::hashfunct1(bitvec const&) const [40]
                0.01    0.00  114188/129954      bitvec::hashfunct() const [30]
-----------------------------------------------
                0.00    0.00       6/130580      opMatrix::~opMatrix() [94]
                0.00    0.00   32782/130580      terminfo::~terminfo() [49]
                0.00    0.00   48640/130580      termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
                0.00    0.00   49152/130580      termlist::dellist() [51]
[41]     3.1    0.00    0.01  130580         term::~term() [41]
                0.01    0.00  130580/458385      bitvec::~bitvec() [16]
-----------------------------------------------
                0.00    0.00       1/324         sVarDef::define(SymTable*, SymTable*, QuHeap*) [83]
                0.00    0.00       1/324         sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       2/324         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [75]
                0.00    0.00       3/324         sConstDef::define(SymTable*, SymTable*, QuHeap*) [79]
                0.00    0.00       6/324         sVarDef::typecheck(SymTable*, SymTable*) [72]
                0.00    0.00      36/324         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [66]
                0.00    0.01     275/324         sRoutDef::typecheck(SymTable*, SymTable*) [39]
[42]     2.5    0.00    0.01     324         SymTab::put(sDef*, tValue const&) [42]
                0.00    0.01     276/276         SymTab::putentry(SymTable::entry*, SymTable::entry*) [43]
                0.00    0.00     324/365         sObject::isDef() const [144]
                0.00    0.00     324/370         sObject::isValueDef() const [141]
                0.00    0.00     280/287         tValue::tValue(tValue const&) [150]
-----------------------------------------------
                                3127             SymTab::putentry(SymTable::entry*, SymTable::entry*) [43]
                0.00    0.01     276/276         SymTab::put(sDef*, tValue const&) [42]
[43]     2.5    0.00    0.01     276+3127    SymTab::putentry(SymTable::entry*, SymTable::entry*) [43]
                0.00    0.00    3403/3876        bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [48]
                0.00    0.00    3254/6456        bool std::operator><char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [47]
                0.00    0.00   13314/21427       sDef::id() const [117]
                                3127             SymTab::putentry(SymTable::entry*, SymTable::entry*) [43]
-----------------------------------------------
                0.00    0.00   32767/146942      opElementary::apply(quState&) const [9]
                0.00    0.00  114175/146942      termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[44]     2.1    0.00    0.01  146942         term::setvect(bitvec const&) [44]
                0.01    0.00  146942/245265      bitvec::operator=(bitvec const&) [36]
-----------------------------------------------
                0.00    0.01       2/2           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[45]     1.8    0.00    0.01       2         parseobj() [45]
                0.00    0.01       2/4           yyparse() [27]
-----------------------------------------------
                0.00    0.01       2/2           qclfile(std::string, SymTable*, SymTable*, QuHeap*, sObject*, int) [2]
[46]     1.8    0.00    0.01       2         chksyntax(_IO_FILE*) [46]
                0.00    0.01       2/4           yyparse() [27]
                0.00    0.00       2/4           yyScanFile(_IO_FILE*) [339]
                0.00    0.00       2/2           yyCleanUp() [380]
-----------------------------------------------
                0.00    0.00    3202/6456        SymTab::getentry(SymTable::entry*, std::string const&) const [55]
                0.00    0.00    3254/6456        SymTab::putentry(SymTable::entry*, SymTable::entry*) [43]
[47]     1.8    0.01    0.00    6456         bool std::operator><char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [47]
-----------------------------------------------
                0.00    0.00     473/3876        SymTab::getentry(SymTable::entry*, std::string const&) const [55]
                0.00    0.00    3403/3876        SymTab::putentry(SymTable::entry*, SymTable::entry*) [43]
[48]     1.8    0.01    0.00    3876         bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [48]
-----------------------------------------------
                0.00    0.00   32782/32782       opElementary::apply(quState&) const [9]
[49]     1.5    0.00    0.00   32782         terminfo::~terminfo() [49]
                0.00    0.00   32782/130580      term::~term() [41]
                0.00    0.00   32782/458385      bitvec::~bitvec() [16]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[50]     1.1    0.00    0.00       1         QuHeap::~QuHeap() [50]
                0.00    0.00       1/1           quBaseState::~quBaseState() [53]
                0.00    0.00       5/458385      bitvec::~bitvec() [16]
                0.00    0.00       2/2           std::vector<tValue, std::allocator<tValue> >::empty() const [409]
                0.00    0.00       1/1           std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::empty() const [528]
                0.00    0.00       1/1           std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::empty() const [525]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::pop_back() [557]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::~vector() [560]
                0.00    0.00       1/1           std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::~vector() [564]
                0.00    0.00       1/1           std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::~vector() [562]
-----------------------------------------------
                0.00    0.00       2/2           termlist::~termlist() [52]
[51]     1.1    0.00    0.00       2         termlist::dellist() [51]
                0.00    0.00   49152/130580      term::~term() [41]
-----------------------------------------------
                0.00    0.00       2/2           quBaseState::~quBaseState() [54]
[52]     1.1    0.00    0.00       2         termlist::~termlist() [52]
                0.00    0.00       2/2           termlist::dellist() [51]
-----------------------------------------------
                0.00    0.00       1/1           QuHeap::~QuHeap() [50]
[53]     1.1    0.00    0.00       1         quBaseState::~quBaseState() [53]
                0.00    0.00       1/1           quBaseState::~quBaseState() [54]
-----------------------------------------------
                0.00    0.00       1/1           quBaseState::~quBaseState() [53]
[54]     1.1    0.00    0.00       1         quBaseState::~quBaseState() [54]
                0.00    0.00       2/2           termlist::~termlist() [52]
                0.00    0.00       1/26          quState::~quState() [241]
-----------------------------------------------
                                3328             SymTab::getentry(SymTable::entry*, std::string const&) const [55]
                0.00    0.00       1/362         SymTab::getVal(std::string const&, ObjType*) const [85]
                0.00    0.00     133/362         SymTab::getDef(std::string const&) const [65]
                0.00    0.00     228/362         SymTab::getRef(std::string const&, ObjType*) const [61]
[55]     1.1    0.00    0.00     362+3328    SymTab::getentry(SymTable::entry*, std::string const&) const [55]
                0.00    0.00    3202/6456        bool std::operator><char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [47]
                0.00    0.00     473/3876        bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [48]
                0.00    0.00    7365/21427       sDef::id() const [117]
                0.00    0.00    3690/4125        __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [120]
                                3328             SymTab::getentry(SymTable::entry*, std::string const&) const [55]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[56]     1.1    0.00    0.00       1         QuHeap::QuHeap(int, int) [56]
                0.00    0.00       1/1           quBaseState::quBaseState(int, int) [57]
                0.00    0.00       8/228963      bitvec::bitvec(int, unsigned long) [37]
                0.00    0.00       3/458385      bitvec::~bitvec() [16]
                0.00    0.00       3/245265      bitvec::operator=(bitvec const&) [36]
                0.00    0.00       2/36          bitvec::qnot() [223]
                0.00    0.00       1/1           std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::vector() [561]
                0.00    0.00       1/1           std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::vector() [563]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::vector() [559]
                0.00    0.00       1/1           QuHeap::init() [487]
-----------------------------------------------
                0.00    0.00       1/1           QuHeap::QuHeap(int, int) [56]
[57]     1.1    0.00    0.00       1         quBaseState::quBaseState(int, int) [57]
                0.00    0.00       2/2           termlist::termlist(int, int) [58]
                0.00    0.00       1/1           quBaseState::reset(bitvec const&) [89]
                0.00    0.00       1/458385      bitvec::~bitvec() [16]
                0.00    0.00       1/228963      bitvec::bitvec(int, unsigned long) [37]
                0.00    0.00       1/27          quState::quState(int) [237]
-----------------------------------------------
                0.00    0.00       2/2           quBaseState::quBaseState(int, int) [57]
[58]     1.1    0.00    0.00       2         termlist::termlist(int, int) [58]
                0.00    0.00       2/15          termlist::newlist() [19]
                0.00    0.00       2/2           duallog(int) [379]
                0.00    0.00       2/31          termlist::clear() [231]
-----------------------------------------------
                0.00    0.00   65552/65552       quSubString::unmap(bitvec const&) const [15]
[59]     1.0    0.00    0.00   65552         quBaseState::unmap(bitvec const&) const [59]
                0.00    0.00   65552/229422      bitvec::bitvec(bitvec const&) [29]
-----------------------------------------------
                0.00    0.00   32767/32767       opElementary::apply(quState&) const [9]
[60]     0.8    0.00    0.00   32767         term::operator=(term const&) [60]
                0.00    0.00   32767/245265      bitvec::operator=(bitvec const&) [36]
                0.00    0.00   32767/392076      term::vect() const [28]
                0.00    0.00   32767/212475      term::ampl() const [105]
-----------------------------------------------
                0.00    0.00       1/264         ext_bit(sRoutDef const*, SymTable const*, int) [5]
                0.00    0.00     263/264         sRoutDef::typecheck(SymTable*, SymTable*) [39]
[61]     0.7    0.00    0.00     264         SymTab::getRef(std::string const&, ObjType*) const [61]
                0.00    0.00     228/362         SymTab::getentry(SymTable::entry*, std::string const&) const [55]
                0.00    0.00       1/370         sObject::isValueDef() const [141]
-----------------------------------------------
                0.00    0.00       1/32768       sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00   32767/32768       opElementary::apply(quState&) const [9]
[62]     0.5    0.00    0.00   32768         operator&(bitvec const&, bitvec const&) [62]
                0.00    0.00   32768/229422      bitvec::bitvec(bitvec const&) [29]
                0.00    0.00   32768/32769       bitvec::operator&=(bitvec const&) [113]
-----------------------------------------------
                0.00    0.00   32767/32767       quSubString::map(bitvec const&) const [21]
[63]     0.5    0.00    0.00   32767         quBaseState::map(bitvec const&) const [63]
                0.00    0.00   32767/229422      bitvec::bitvec(bitvec const&) [29]
-----------------------------------------------
                               48640             termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[64]     0.4    0.00    0.00   48640         termlist::add(term const&) <cycle 4> [64]
                0.00    0.00   48640/392076      term::vect() const [28]
                0.00    0.00   48640/212475      term::ampl() const [105]
                               48640             termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
-----------------------------------------------
                0.00    0.00       1/135         sCall::typecheck(SymTable*, SymTable*) [69]
                0.00    0.00       1/135         sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       2/135         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [75]
                0.00    0.00       3/135         sConstDef::typecheck(SymTable*, SymTable*) [82]
                0.00    0.00       7/135         sVarDef::typecheck(SymTable*, SymTable*) [72]
                0.00    0.00      32/135         sVar::typecheck(SymTable*, SymTable*) [68]
                0.00    0.00      36/135         sRoutDef::typecheck(SymTable*, SymTable*) [39]
                0.00    0.00      53/135         SymTabComb::getDef(std::string const&) const [71]
[65]     0.4    0.00    0.00     135         SymTab::getDef(std::string const&) const [65]
                0.00    0.00     133/362         SymTab::getentry(SymTable::entry*, std::string const&) const [55]
-----------------------------------------------
                0.00    0.00      36/36          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[66]     0.3    0.00    0.00      36         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [66]
                0.00    0.00      36/324         SymTab::put(sDef*, tValue const&) [42]
                0.00    0.00      36/167         sObject::def() const [159]
                0.00    0.00      36/353         tValue::tValue() [145]
                0.00    0.00      36/663         tValue::~tValue() [133]
-----------------------------------------------
[67]     0.2    0.00    0.00       8+19      <cycle 3 as a whole> [67]
                0.00    0.00      18             sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [70]
                0.00    0.00       2             sFor::typecheck(SymTable*, SymTable*) <cycle 3> [75]
                0.00    0.00       7             sIf::typecheck(SymTable*, SymTable*) <cycle 3> [76]
-----------------------------------------------
                0.00    0.00       2/44          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [75]
                0.00    0.00       4/44          sVarDef::typecheck(SymTable*, SymTable*) [72]
                0.00    0.00       4/44          sSubscript::typecheck(SymTable*, SymTable*) [77]
                0.00    0.00       4/44          sUnOp::typecheck(SymTable*, SymTable*) [80]
                0.00    0.00       6/44          sExprList::typecheck(SymTable*, SymTable*) [78]
                0.00    0.00      12/44          sCall::typecheck(SymTable*, SymTable*) [69]
                0.00    0.00      12/44          sBinOp::typecheck(SymTable*, SymTable*) [73]
[68]     0.2    0.00    0.00      44         sVar::typecheck(SymTable*, SymTable*) [68]
                0.00    0.00      32/135         SymTab::getDef(std::string const&) const [65]
                0.00    0.00      16/29          SymTabComb::getDef(std::string const&) const [71]
                0.00    0.00      48/52          sVar::id() const [187]
                0.00    0.00      44/370         sObject::isValueDef() const [141]
                0.00    0.00      44/372         sDef::type() const [140]
                0.00    0.00      44/109         sExpr::settype(tType const&) [163]
                0.00    0.00       4/4           sObject::isConstDef() const [362]
                0.00    0.00       1/5           sObject::isGlobal() const [336]
-----------------------------------------------
                0.00    0.00       1/14          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
                0.00    0.00      13/14          sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [70]
[69]     0.2    0.00    0.00      14         sCall::typecheck(SymTable*, SymTable*) [69]
                0.00    0.00      13/29          SymTabComb::getDef(std::string const&) const [71]
                0.00    0.00      12/44          sVar::typecheck(SymTable*, SymTable*) [68]
                0.00    0.00       5/13          sBinOp::typecheck(SymTable*, SymTable*) [73]
                0.00    0.00       4/4           sSubscript::typecheck(SymTable*, SymTable*) [77]
                0.00    0.00       1/135         SymTab::getDef(std::string const&) const [65]
                0.00    0.00      42/842         tType::operator=(tType const&) [127]
                0.00    0.00      37/372         sDef::type() const [140]
                0.00    0.00      35/37          sRoutDef::args() [222]
                0.00    0.00      28/1478        tType::tType(BaseType) [122]
                0.00    0.00      25/25          tType::isQuConst() const [247]
                0.00    0.00      21/455         sObject::setParent(sObject*) [138]
                0.00    0.00      21/96          sExpr::type() [164]
                0.00    0.00      21/21          tType::isConv(tType const&) const [265]
                0.00    0.00      21/115         tType::isQuExpr() const [162]
                0.00    0.00      21/36          sList<sExpr>::next(void*&) const [227]
                0.00    0.00      21/554         sList<sDef>::next(void*&) const [134]
                0.00    0.00      16/109         sExpr::settype(tType const&) [163]
                0.00    0.00      14/15          sCall::id() const [294]
                0.00    0.00      14/253         sObject::isRoutDef() const [157]
                0.00    0.00      14/294         sObject::isFunctDef() const [149]
                0.00    0.00      14/19          sObject::inFunctDef() const [271]
                0.00    0.00      14/18          sObject::inQuDef() const [280]
                0.00    0.00      14/28          sObject::isCondDef() const [235]
                0.00    0.00      14/14          sObject::inQuFunDef() const [301]
                0.00    0.00      14/35          sList<sExpr>::first(void*&) const [228]
                0.00    0.00      14/95          sList<sDef>::first(void*&) const [166]
                0.00    0.00      13/13          sObject::isSetRec(ObjFlag) [303]
                0.00    0.00      10/14          sObject::isProcDef() const [302]
                0.00    0.00       4/22          sObject::isQuOpDef() const [258]
-----------------------------------------------
                                   2             sFor::typecheck(SymTable*, SymTable*) <cycle 3> [75]
                                   8             sIf::typecheck(SymTable*, SymTable*) <cycle 3> [76]
                0.00    0.00       8/8           sRoutDef::typecheck(SymTable*, SymTable*) [39]
[70]     0.2    0.00    0.00      18         sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [70]
                0.00    0.00      13/14          sCall::typecheck(SymTable*, SymTable*) [69]
                0.00    0.00      23/455         sObject::setParent(sObject*) [138]
                0.00    0.00      23/23          sList<sStmt>::next(void*&) const [251]
                0.00    0.00      18/18          sList<sStmt>::first(void*&) const [279]
                0.00    0.00       1/1           sExit::typecheck(SymTable*, SymTable*) [483]
                                   7             sIf::typecheck(SymTable*, SymTable*) <cycle 3> [76]
                                   2             sFor::typecheck(SymTable*, SymTable*) <cycle 3> [75]
-----------------------------------------------
                0.00    0.00      13/29          sCall::typecheck(SymTable*, SymTable*) [69]
                0.00    0.00      16/29          sVar::typecheck(SymTable*, SymTable*) [68]
[71]     0.2    0.00    0.00      29         SymTabComb::getDef(std::string const&) const [71]
                0.00    0.00      53/135         SymTab::getDef(std::string const&) const [65]
-----------------------------------------------
                0.00    0.00       1/7           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
                0.00    0.00       6/7           sDefList::typecheck(SymTable*, SymTable*) [74]
[72]     0.1    0.00    0.00       7         sVarDef::typecheck(SymTable*, SymTable*) [72]
                0.00    0.00       6/324         SymTab::put(sDef*, tValue const&) [42]
                0.00    0.00       7/135         SymTab::getDef(std::string const&) const [65]
                0.00    0.00       4/44          sVar::typecheck(SymTable*, SymTable*) [68]
                0.00    0.00      29/167         sObject::def() const [159]
                0.00    0.00      23/372         sDef::type() const [140]
                0.00    0.00      16/41          tType::operator==(BaseType) const [209]
                0.00    0.00      11/115         tType::isQuExpr() const [162]
                0.00    0.00       7/21427       sDef::id() const [117]
                0.00    0.00       6/353         tValue::tValue() [145]
                0.00    0.00       6/663         tValue::~tValue() [133]
                0.00    0.00       5/455         sObject::setParent(sObject*) [138]
                0.00    0.00       5/19          sObject::inFunctDef() const [271]
                0.00    0.00       5/96          sExpr::type() [164]
                0.00    0.00       5/165         sObject::isSet(ObjFlag) const [160]
                0.00    0.00       4/18          sObject::inQuDef() const [280]
                0.00    0.00       4/28          sObject::isCondDef() const [235]
                0.00    0.00       4/176         sObject::setFlag(ObjFlag, int) [158]
                0.00    0.00       1/19          sConst::typecheck(SymTable*, SymTable*) [266]
                0.00    0.00       1/21          tType::isInt() const [264]
-----------------------------------------------
                                   5             sBinOp::typecheck(SymTable*, SymTable*) [73]
                0.00    0.00       2/13          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [75]
                0.00    0.00       5/13          sCall::typecheck(SymTable*, SymTable*) [69]
                0.00    0.00       6/13          sIf::typecheck(SymTable*, SymTable*) <cycle 3> [76]
[73]     0.1    0.00    0.00      13+5       sBinOp::typecheck(SymTable*, SymTable*) [73]
                0.00    0.00      12/44          sVar::typecheck(SymTable*, SymTable*) [68]
                0.00    0.00       4/4           sUnOp::typecheck(SymTable*, SymTable*) [80]
                0.00    0.00       3/4           sListFunct::typecheck(SymTable*, SymTable*) [81]
                0.00    0.00      52/1478        tType::tType(BaseType) [122]
                0.00    0.00      36/455         sObject::setParent(sObject*) [138]
                0.00    0.00      36/96          sExpr::type() [164]
                0.00    0.00      36/842         tType::operator=(tType const&) [127]
                0.00    0.00      36/1052        tType::ord() const [124]
                0.00    0.00      30/30          tType::isNumber() const [232]
                0.00    0.00      26/115         tType::isQuExpr() const [162]
                0.00    0.00      25/41          tType::operator==(BaseType) const [209]
                0.00    0.00      18/109         sExpr::settype(tType const&) [163]
                0.00    0.00      14/14          tType::isCond() const [300]
                0.00    0.00      12/19          sConst::typecheck(SymTable*, SymTable*) [266]
                0.00    0.00       8/8           tType::isOrdered() const [317]
                0.00    0.00       6/9           sMult::object() const [312]
                0.00    0.00       4/4           sLess::object() const [360]
                0.00    0.00       3/3           sEqual::object() const [373]
                0.00    0.00       2/2           sSub::object() const [399]
                0.00    0.00       2/2           sConcat::object() const [403]
                0.00    0.00       2/23          tType::isBoolean() const [252]
                0.00    0.00       2/7           tType::operator==(tType const&) const [323]
                0.00    0.00       1/1           sOr::object() const [512]
                                   5             sBinOp::typecheck(SymTable*, SymTable*) [73]
-----------------------------------------------
                0.00    0.00      44/44          sRoutDef::typecheck(SymTable*, SymTable*) [39]
[74]     0.1    0.00    0.00      44         sDefList::typecheck(SymTable*, SymTable*) [74]
                0.00    0.00       6/7           sVarDef::typecheck(SymTable*, SymTable*) [72]
                0.00    0.00     269/455         sObject::setParent(sObject*) [138]
                0.00    0.00     269/554         sList<sDef>::next(void*&) const [134]
                0.00    0.00     263/263         sObject::typecheck(SymTable*, SymTable*) [155]
                0.00    0.00      44/95          sList<sDef>::first(void*&) const [166]
-----------------------------------------------
                                   2             sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [70]
[75]     0.0    0.00    0.00       2         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [75]
                0.00    0.00       2/324         SymTab::put(sDef*, tValue const&) [42]
                0.00    0.00       2/13          sBinOp::typecheck(SymTable*, SymTable*) [73]
                0.00    0.00       2/44          sVar::typecheck(SymTable*, SymTable*) [68]
                0.00    0.00       2/135         SymTab::getDef(std::string const&) const [65]
                0.00    0.00       8/455         sObject::setParent(sObject*) [138]
                0.00    0.00       4/96          sExpr::type() [164]
                0.00    0.00       4/21          tType::isInt() const [264]
                0.00    0.00       4/663         tValue::~tValue() [133]
                0.00    0.00       2/77          SymTab::SymTab(int) [180]
                0.00    0.00       2/52          sVar::id() const [187]
                0.00    0.00       2/79          sVarDef::object() const [178]
                0.00    0.00       2/19          sConst::typecheck(SymTable*, SymTable*) [266]
                0.00    0.00       2/21427       sDef::id() const [117]
                0.00    0.00       2/2           tValue::tValue(int) [389]
                0.00    0.00       2/21          sConst::sConst(tValue const&) [260]
                0.00    0.00       2/5           sConstDef::sConstDef(std::string*, sExpr*) [332]
                0.00    0.00       2/1478        tType::tType(BaseType) [122]
                0.00    0.00       2/353         tValue::tValue() [145]
                0.00    0.00       2/5           sDef::settype(tType const&) [331]
                0.00    0.00       2/10          SymTabComb::SymTabComb(SymTable*, SymTable*) [308]
                0.00    0.00       2/10          SymTabComb::~SymTabComb() [309]
