Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      7.64     0.00        1     0.00     0.00  std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::end() const
  0.00      7.64     0.00        1     0.00     0.00  std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::begin() const
  0.00      7.64     0.00        1     0.00     0.00  std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::empty() const
  0.00      7.64     0.00        1     0.00     0.00  std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::end() const
  0.00      7.64     0.00        1     0.00     0.00  std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::begin() const
  0.00      7.64     0.00        1     0.00     0.00  std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::empty() const
  0.00      7.64     0.00        1     0.00     0.00  std::allocator<tValue>::allocator()
  0.00      7.64     0.00        1     0.00     0.00  std::allocator<tValue>::~allocator()
  0.00      7.64     0.00        1     0.00     0.00  std::allocator<QuHeap::centry>::allocator()
  0.00      7.64     0.00        1     0.00     0.00  std::allocator<QuHeap::centry>::~allocator()
  0.00      7.64     0.00        1     0.00     0.00  std::allocator<QuHeap::quentry>::allocator()
  0.00      7.64     0.00        1     0.00     0.00  std::allocator<QuHeap::quentry>::~allocator()
  0.00      7.64     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<QuHeap::centry*>(QuHeap::centry*, QuHeap::centry*)
  0.00      7.64     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<QuHeap::quentry*>(QuHeap::quentry*, QuHeap::quentry*)
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<tValue, std::allocator<tValue> >::_M_allocate(unsigned long)
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<tValue, std::allocator<tValue> >::_Vector_impl::_Vector_impl()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<tValue, std::allocator<tValue> >::_Vector_impl::~_Vector_impl()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<tValue, std::allocator<tValue> >::_Vector_base()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<tValue, std::allocator<tValue> >::~_Vector_base()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::centry, std::allocator<QuHeap::centry> >::_Vector_impl::_Vector_impl()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::centry, std::allocator<QuHeap::centry> >::_Vector_impl::~_Vector_impl()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::centry, std::allocator<QuHeap::centry> >::_M_deallocate(QuHeap::centry*, unsigned long)
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::centry, std::allocator<QuHeap::centry> >::_M_get_Tp_allocator()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::centry, std::allocator<QuHeap::centry> >::_Vector_base()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::centry, std::allocator<QuHeap::centry> >::~_Vector_base()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::quentry, std::allocator<QuHeap::quentry> >::_Vector_impl::_Vector_impl()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::quentry, std::allocator<QuHeap::quentry> >::_Vector_impl::~_Vector_impl()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::quentry, std::allocator<QuHeap::quentry> >::_M_deallocate(QuHeap::quentry*, unsigned long)
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::quentry, std::allocator<QuHeap::quentry> >::_M_get_Tp_allocator()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::quentry, std::allocator<QuHeap::quentry> >::_Vector_base()
  0.00      7.64     0.00        1     0.00     0.00  std::_Vector_base<QuHeap::quentry, std::allocator<QuHeap::quentry> >::~_Vector_base()
  0.00      7.64     0.00        1     0.00     0.00  std::vector<tValue, std::allocator<tValue> >::_M_insert_aux(__gnu_cxx::__normal_iterator<tValue*, std::vector<tValue, std::allocator<tValue> > >, tValue const&)
  0.00      7.64     0.00        1     0.00     0.00  std::vector<tValue, std::allocator<tValue> >::end()
  0.00      7.64     0.00        1     0.00     0.00  std::vector<tValue, std::allocator<tValue> >::begin()
  0.00      7.64     0.00        1     0.00     0.00  std::vector<tValue, std::allocator<tValue> >::pop_back()
  0.00      7.64     0.00        1     0.00     0.00  std::vector<tValue, std::allocator<tValue> >::push_back(tValue const&)
  0.00      7.64     0.00        1     0.00     0.00  std::vector<tValue, std::allocator<tValue> >::vector()
  0.00      7.64     0.00        1     0.00     0.00  std::vector<tValue, std::allocator<tValue> >::~vector()
  0.00      7.64     0.00        1     0.00     0.00  std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::vector()
  0.00      7.64     0.00        1     0.00     0.00  std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::~vector()
  0.00      7.64     0.00        1     0.00     0.00  std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::vector()
  0.00      7.64     0.00        1     0.00     0.00  std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::~vector()
  0.00      7.64     0.00        1     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      7.64     0.00        1     0.00     0.00  void std::_Destroy<QuHeap::centry*>(QuHeap::centry*, QuHeap::centry*)
  0.00      7.64     0.00        1     0.00     0.00  void std::_Destroy<QuHeap::centry*, QuHeap::centry>(QuHeap::centry*, QuHeap::centry*, std::allocator<QuHeap::centry>&)
  0.00      7.64     0.00        1     0.00     0.00  void std::_Destroy<QuHeap::quentry*>(QuHeap::quentry*, QuHeap::quentry*)
  0.00      7.64     0.00        1     0.00     0.00  void std::_Destroy<QuHeap::quentry*, QuHeap::quentry>(QuHeap::quentry*, QuHeap::quentry*, std::allocator<QuHeap::quentry>&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.13% of 7.64 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     98.8    0.00    7.55                 main [1]
                0.00    7.36       2/2           qclfile(std::string, SymTable*, SymTable*, QuHeap*, sObject*, int) [2]
                0.00    0.13       1/1           QuHeap::~QuHeap() [40]
                0.00    0.05       1/1           QuHeap::QuHeap(int, int) [58]
                0.00    0.00       2/77          SymTab::SymTab(int) [210]
                0.00    0.00       2/77          SymTab::~SymTab() [211]
                0.00    0.00       1/1           initialize_readline() [466]
                0.00    0.00       1/1           parseopt(int, char**) [490]
                0.00    0.00       1/5           bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [358]
-----------------------------------------------
                0.00    7.36       2/2           main [1]
[2]     96.3    0.00    7.36       2         qclfile(std::string, SymTable*, SymTable*, QuHeap*, sObject*, int) [2]
                0.00    7.36       2/2           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
                0.00    0.00       2/2           chksyntax(_IO_FILE*) [120]
                0.00    0.00       4/4           openqclfile(std::string) [360]
                0.00    0.00       2/4           yyScanFile(_IO_FILE*) [359]
-----------------------------------------------
                0.00    7.36       2/2           qclfile(std::string, SymTable*, SymTable*, QuHeap*, sObject*, int) [2]
[3]     96.3    0.00    7.36       2         qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
                0.00    7.33       1/1           sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.02      36/36          sRoutDef::typecheck(SymTable*, SymTable*) [75]
                0.00    0.01       1/1           sVarDef::define(SymTable*, SymTable*, QuHeap*) [76]
                0.00    0.00      36/36          sRoutDef::define(SymTable*, SymTable*, QuHeap*) [108]
                0.00    0.00       2/2           parseobj() [119]
                0.00    0.00       3/3           sConstDef::define(SymTable*, SymTable*, QuHeap*) [121]
                0.00    0.00       1/14          sCall::typecheck(SymTable*, SymTable*) [103]
                0.00    0.00       3/3           sConstDef::typecheck(SymTable*, SymTable*) [127]
                0.00    0.00       1/7           sVarDef::typecheck(SymTable*, SymTable*) [114]
                0.00    0.00      43/43          std::list<sObject*, std::allocator<sObject*> >::size() const [229]
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::front() [247]
                0.00    0.00      41/41          sObject::isInclude() const [240]
                0.00    0.00      41/365         sObject::isDef() const [175]
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::pop_front() [250]
                0.00    0.00       1/1           sObject::isStmt() const [532]
                0.00    0.00       1/14          sCall::~sCall() [318]
-----------------------------------------------
                0.00    7.33       1/1           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[4]     95.9    0.00    7.33       1         sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    7.33       1/1           QuHeap::call(sRoutDef*, SymTable*, SymTable*, int, int) [6]
                0.00    0.00       2/23          quState::mapmask() const [78]
                0.00    0.00       1/1           sVar::eval(SymTable*, SymTable*, QuHeap*) [125]
                0.00    0.00       1/1           tValue::conv(tType const&) const [130]
                0.00    0.00       1/29          tValue::operator=(tValue const&) [109]
                0.00    0.00       1/135         SymTab::getDef(std::string const&) const [100]
                0.00    0.00       1/324         SymTab::put(sDef*, tValue const&) [93]
                0.00    0.00       5/14679737     bitvec::~bitvec() [17]
                0.00    0.00       1/1048576     operator&(bitvec const&, bitvec const&) [46]
                0.00    0.00       1/1           QuHeap::cmask() const [140]
                0.00    0.00       1/7339644     bitvec::bitvec(int, unsigned long) [18]
                0.00    0.00       1/2097151     bitvec::operator|=(bitvec const&) [52]
                0.00    0.00       1/1           QuHeap::cond() const [141]
                0.00    0.00       1/3145948     quState::mapbits() const [71]
                0.00    0.00       3/663         tValue::~tValue() [164]
                0.00    0.00       3/5           tValue::qustate() const [355]
                0.00    0.00       2/37          sRoutDef::args() [252]
                0.00    0.00       2/2           zero(bitvec const&) [396]
                0.00    0.00       1/1           QuHeap::nBits() const [530]
                0.00    0.00       1/353         tValue::tValue() [176]
                0.00    0.00       1/15          sCall::id() const [316]
                0.00    0.00       1/14          sObject::isProcDef() const [322]
                0.00    0.00       1/18          sObject::isQuDef() const [309]
                0.00    0.00       1/77          SymTab::SymTab(int) [210]
                0.00    0.00       1/35          sList<sExpr>::first(void*&) const [256]
                0.00    0.00       1/95          sList<sDef>::first(void*&) const [196]
                0.00    0.00       1/372         sDef::type() const [171]
                0.00    0.00       1/6           tValue::isError() const [349]
                0.00    0.00       1/7           tValue::isQuExpr() const [344]
                0.00    0.00       1/36          sList<sExpr>::next(void*&) const [255]
                0.00    0.00       1/554         sList<sDef>::next(void*&) const [165]
                0.00    0.00       1/28          sObject::isCondDef() const [268]
                0.00    0.00       1/1           sStmt::isInv() const [527]
-----------------------------------------------
                0.00    7.33       1/1           sRoutDef::invoke(SymTable*, SymTable*, QuHeap*, int) [8]
[5]     95.9    0.00    7.33       1         ext_bit(sRoutDef const*, SymTable const*, int) [5]
                0.16    7.15      20/20          opElementary::apply(quState&) const [9]
                0.02    0.00      20/31          quSubString::newsubstring(int, int) <cycle 5> [81]
                0.00    0.00       1/264         SymTab::getRef(std::string const&, ObjType*) const [94]
                0.00    0.00       1/1           opBit::opBit(std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>, double) [133]
                0.00    0.00       1/1           opBit::~opBit() [135]
                0.00    0.00       6/5242400     std::complex<double>::complex(double, double) [38]
                0.00    0.00      21/3145948     quState::mapbits() const [71]
                0.00    0.00      20/30          quSubString::~quSubString() [263]
                0.00    0.00       2/21427       sDef::id() const [150]
                0.00    0.00       1/7           tValue::isQuExpr() const [344]
                0.00    0.00       1/5           tValue::qustate() const [355]
-----------------------------------------------
                0.00    7.33       1/1           sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
[6]     95.9    0.00    7.33       1         QuHeap::call(sRoutDef*, SymTable*, SymTable*, int, int) [6]
                0.00    7.33       1/1           QuHeap::callentry(QuHeap::quentry const&, SymTable*) [7]
                0.00    0.00       1/28          sObject::isCondDef() const [268]
-----------------------------------------------
                0.00    7.33       1/1           QuHeap::call(sRoutDef*, SymTable*, SymTable*, int, int) [6]
[7]     95.9    0.00    7.33       1         QuHeap::callentry(QuHeap::quentry const&, SymTable*) [7]
                0.00    7.33       1/1           sRoutDef::invoke(SymTable*, SymTable*, QuHeap*, int) [8]
                0.00    0.00       1/1           SymTab::~SymTab() [506]
-----------------------------------------------
                0.00    7.33       1/1           QuHeap::callentry(QuHeap::quentry const&, SymTable*) [7]
[8]     95.9    0.00    7.33       1         sRoutDef::invoke(SymTable*, SymTable*, QuHeap*, int) [8]
                0.00    7.33       1/1           ext_bit(sRoutDef const*, SymTable const*, int) [5]
                0.00    0.00       1/353         tValue::tValue() [176]
                0.00    0.00       1/73          sObject::isExtern() const [213]
                0.00    0.00       1/663         tValue::~tValue() [164]
-----------------------------------------------
                0.16    7.15      20/20          ext_bit(sRoutDef const*, SymTable const*, int) [5]
[9]     95.7    0.16    7.15      20         opElementary::apply(quState&) const [9]
                0.51    4.88 1048575/1048575     opMatrix::addterms(terminfo const&) const [10]
                0.08    0.33 1048575/1048575     quSubString::map(bitvec const&) const [22]
                0.02    0.35 1048575/1048575     terminfo::terminfo(terminfo const&) [25]
                0.03    0.12 1048575/1048575     term::operator=(term const&) [37]
                0.03    0.11 1048595/1048595     terminfo::~terminfo() [39]
                0.02    0.11 1048575/1048576     operator&(bitvec const&, bitvec const&) [46]
                0.03    0.09 1048575/4718078     term::setvect(bitvec const&) [19]
                0.00    0.11      20/20          quSubState::opbegin() [50]
                0.09    0.00 2097210/14679737     bitvec::~bitvec() [17]
                0.06    0.03 1048575/1048575     quSubState::baseterm(int) const [51]
                0.03    0.06 1048595/7863830     bitvec::operator=(bitvec const&) [16]
                0.03    0.00 2097150/12576771     term::vect() const [35]
                0.02    0.00      20/20          terminfo::terminfo() [69]
                0.00    0.01      20/23          quState::mapmask() const [78]
                0.01    0.00      20/44          operator~(bitvec const&) [70]
                0.00    0.00      20/7339644     bitvec::bitvec(int, unsigned long) [18]
                0.00    0.00      20/3145948     quState::mapbits() const [71]
                0.00    0.00      20/20          quSubState::baseterms() const [291]
                0.00    0.00      20/20          quSubState::opend() [290]
-----------------------------------------------
                0.51    4.88 1048575/1048575     opElementary::apply(quState&) const [9]
[10]    70.5    0.51    4.88 1048575         opMatrix::addterms(terminfo const&) const [10]
                0.14    2.78 2097150/2097150     quSubState::opadd(bitvec const&, std::complex<double> const&) [11]
                0.19    0.75 2097150/2097173     quSubString::unmap(bitvec const&) const [15]
                0.18    0.21 2097150/2097150     std::complex<double> std::operator*<double>(std::complex<double> const&, std::complex<double> const&) [24]
                0.04    0.19 2097150/2097150     operator|(bitvec const&, bitvec const&) [31]
                0.19    0.00 4194300/14679737     bitvec::~bitvec() [17]
                0.10    0.00 6291450/12576771     term::vect() const [35]
                0.04    0.00 3145725/6815227     term::ampl() const [54]
                0.03    0.00 3145725/3145728     bitvec::length() const [66]
                0.03    0.00 1048575/5242400     std::complex<double>::complex(double, double) [38]
                0.03    0.00 1048575/1048575     bitvec::getword() const [68]
-----------------------------------------------
                0.14    2.78 2097150/2097150     opMatrix::addterms(terminfo const&) const [10]
[11]    38.2    0.14    2.78 2097150         quSubState::opadd(bitvec const&, std::complex<double> const&) [11]
                0.05    2.73 2097150/2097151     quBaseState::opadd(bitvec const&, std::complex<double> const&) [12]
-----------------------------------------------
                0.00    0.00       1/2097151     quBaseState::reset(bitvec const&) [95]
                0.05    2.73 2097150/2097151     quSubState::opadd(bitvec const&, std::complex<double> const&) [11]
[12]    36.4    0.05    2.73 2097151         quBaseState::opadd(bitvec const&, std::complex<double> const&) [12]
                1.24    1.50 2097151/2097151     termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
-----------------------------------------------
[13]    35.7    1.24    1.50 2097151+3144704 <cycle 4 as a whole> [13]
                1.20    1.45 3669503+23          termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
                0.04    0.04 1572352             termlist::add(term const&) <cycle 4> [55]
-----------------------------------------------
                                  23             termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
                             1572352             termlist::add(term const&) <cycle 4> [55]
                1.24    1.50 2097151/2097151     quBaseState::opadd(bitvec const&, std::complex<double> const&) [12]
[14]    34.7    1.20    1.45 3669503+23      termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
                0.04    0.38      23/25          termlist::newlist() [20]
                0.09    0.31 3669503/4718078     term::setvect(bitvec const&) [19]
                0.10    0.10 3669526/3669526     termlist::hashfunct1(bitvec const&) const [34]
                0.13    0.00 3669503/3669503     term::setampl(std::complex<double> const&) [45]
                0.11    0.00      23/46          termlist::clear() [32]
                0.02    0.07 1572352/4193817     term::~term() [29]
                0.01    0.04  518669/518669      operator==(bitvec const&, bitvec const&) [60]
                0.03    0.01  518669/518669      termlist::hashfunct2(bitvec const&) const [62]
                0.01    0.00  518669/12576771     term::vect() const [35]
                             1572352             termlist::add(term const&) <cycle 4> [55]
                                  23             termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
-----------------------------------------------
                0.00    0.00      23/2097173     quState::mapmask() const [78]
                0.19    0.75 2097150/2097173     opMatrix::addterms(terminfo const&) const [10]
[15]    12.2    0.19    0.75 2097173         quSubString::unmap(bitvec const&) const [15]
                0.06    0.24 2097173/2097173     bitvec::setbits(int, bitvec const&) [27]
                0.17    0.00 2097173/7339644     bitvec::bitvec(int, unsigned long) [18]
                0.02    0.11 2097173/2097173     quBaseState::unmap(bitvec const&) const [47]
                0.09    0.00 2097173/14679737     bitvec::~bitvec() [17]
                0.05    0.00 2097173/3145748     quSubString::mapoffs() const [56]
                0.01    0.00 2097173/3145948     quState::mapbits() const [71]
-----------------------------------------------
                0.00    0.00       3/7863830     QuHeap::QuHeap(int, int) [58]
                0.00    0.00       4/7863830     term::set(bitvec const&, std::complex<double> const&) [138]
                0.03    0.06 1048575/7863830     term::term(term const&) [28]
                0.03    0.06 1048575/7863830     term::operator=(term const&) [37]
                0.03    0.06 1048595/7863830     opElementary::apply(quState&) const [9]
                0.14    0.26 4718078/7863830     term::setvect(bitvec const&) [19]
[16]     8.8    0.23    0.44 7863830         bitvec::operator=(bitvec const&) [16]
                0.44    0.00 7863830/7863830     bitvec::setlen(int) [21]
-----------------------------------------------
                0.00    0.00       1/14679737     quBaseState::reset(bitvec const&) [95]
                0.00    0.00       1/14679737     quBaseState::quBaseState(int, int) [59]
                0.00    0.00       2/14679737     QuHeap::qualloc(int, BaseType) [77]
                0.00    0.00       3/14679737     QuHeap::QuHeap(int, int) [58]
                0.00    0.00       4/14679737     opBit::opBit(std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>, double) [133]
                0.00    0.00       5/14679737     QuHeap::~QuHeap() [40]
                0.00    0.00       5/14679737     sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00      46/14679737     quState::mapmask() const [78]
                0.05    0.00 1048575/14679737     quSubString::map(bitvec const&) const [22]
                0.05    0.00 1048595/14679737     terminfo::~terminfo() [39]
                0.09    0.00 2097173/14679737     quSubString::unmap(bitvec const&) const [15]
                0.09    0.00 2097210/14679737     opElementary::apply(quState&) const [9]
                0.19    0.00 4193817/14679737     term::~term() [29]
                0.19    0.00 4194300/14679737     opMatrix::addterms(terminfo const&) const [10]
[17]     8.6    0.66    0.00 14679737         bitvec::~bitvec() [17]
-----------------------------------------------
                0.00    0.00       1/7339644     QuHeap::cmask() const [140]
                0.00    0.00       1/7339644     sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       1/7339644     quBaseState::reset(bitvec const&) [95]
                0.00    0.00       1/7339644     quBaseState::quBaseState(int, int) [59]
                0.00    0.00       4/7339644     opBit::opBit(std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>, double) [133]
                0.00    0.00       8/7339644     QuHeap::QuHeap(int, int) [58]
                0.00    0.00      20/7339644     opElementary::apply(quState&) const [9]
                0.00    0.00      20/7339644     terminfo::terminfo() [69]
                0.00    0.00      23/7339644     quState::mapmask() const [78]
                0.08    0.00 1048575/7339644     bitvec::getbits(int, int) const [36]
                0.08    0.00 1048575/7339644     term::term(term const&) [28]
                0.17    0.00 2097173/7339644     quSubString::unmap(bitvec const&) const [15]
                0.25    0.00 3145242/7339644     term::term() [23]
[18]     7.6    0.58    0.00 7339644         bitvec::bitvec(int, unsigned long) [18]
-----------------------------------------------
                0.03    0.09 1048575/4718078     opElementary::apply(quState&) const [9]
                0.09    0.31 3669503/4718078     termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[19]     6.8    0.12    0.40 4718078         term::setvect(bitvec const&) [19]
                0.14    0.26 4718078/7863830     bitvec::operator=(bitvec const&) [16]
-----------------------------------------------
                0.00    0.03       2/25          termlist::termlist(int, int) [61]
                0.04    0.38      23/25          termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[20]     5.9    0.04    0.41      25         termlist::newlist() [20]
                0.08    0.33 3145216/3145242     term::term() [23]
-----------------------------------------------
                0.44    0.00 7863830/7863830     bitvec::operator=(bitvec const&) [16]
[21]     5.8    0.44    0.00 7863830         bitvec::setlen(int) [21]
-----------------------------------------------
                0.08    0.33 1048575/1048575     opElementary::apply(quState&) const [9]
[22]     5.4    0.08    0.33 1048575         quSubString::map(bitvec const&) const [22]
                0.09    0.08 1048575/1048575     bitvec::getbits(int, int) const [36]
                0.03    0.05 1048575/1048575     quBaseState::map(bitvec const&) const [53]
                0.05    0.00 1048575/14679737     bitvec::~bitvec() [17]
                0.02    0.00 1048575/3145748     quSubString::mapoffs() const [56]
                0.01    0.00 1048575/3145948     quState::mapbits() const [71]
-----------------------------------------------
                0.00    0.00       6/3145242     opBit::opBit(std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>, double) [133]
                0.00    0.00      20/3145242     terminfo::terminfo() [69]
                0.08    0.33 3145216/3145242     termlist::newlist() [20]
[23]     5.4    0.08    0.33 3145242         term::term() [23]
                0.25    0.00 3145242/7339644     bitvec::bitvec(int, unsigned long) [18]
                0.08    0.00 3145242/5242400     std::complex<double>::complex(double, double) [38]
-----------------------------------------------
                0.18    0.21 2097150/2097150     opMatrix::addterms(terminfo const&) const [10]
[24]     5.0    0.18    0.21 2097150         std::complex<double> std::operator*<double>(std::complex<double> const&, std::complex<double> const&) [24]
                0.16    0.05 2097150/2097150     std::complex<double>& std::complex<double>::operator*=<double>(std::complex<double> const&) [33]
-----------------------------------------------
                0.02    0.35 1048575/1048575     opElementary::apply(quState&) const [9]
[25]     4.9    0.02    0.35 1048575         terminfo::terminfo(terminfo const&) [25]
                0.07    0.23 1048575/1048575     term::term(term const&) [28]
                0.05    0.00 1048575/7340093     bitvec::bitvec(bitvec const&) [26]
-----------------------------------------------
                0.00    0.00      44/7340093     operator~(bitvec const&) [70]
                0.05    0.00 1048575/7340093     quBaseState::map(bitvec const&) const [53]
                0.05    0.00 1048575/7340093     terminfo::terminfo(terminfo const&) [25]
                0.05    0.00 1048576/7340093     operator&(bitvec const&, bitvec const&) [46]
                0.11    0.00 2097150/7340093     operator|(bitvec const&, bitvec const&) [31]
                0.11    0.00 2097173/7340093     quBaseState::unmap(bitvec const&) const [47]
[26]     4.8    0.37    0.00 7340093         bitvec::bitvec(bitvec const&) [26]
-----------------------------------------------
                0.06    0.24 2097173/2097173     quSubString::unmap(bitvec const&) const [15]
[27]     3.9    0.06    0.24 2097173         bitvec::setbits(int, bitvec const&) [27]
                0.24    0.00 2097173/2097173     bitvec::setbits(int, int, unsigned long) [30]
-----------------------------------------------
                0.07    0.23 1048575/1048575     terminfo::terminfo(terminfo const&) [25]
[28]     3.9    0.07    0.23 1048575         term::term(term const&) [28]
                0.03    0.06 1048575/7863830     bitvec::operator=(bitvec const&) [16]
                0.08    0.00 1048575/7339644     bitvec::bitvec(int, unsigned long) [18]
                0.03    0.00 1048575/5242400     std::complex<double>::complex(double, double) [38]
                0.02    0.00 1048575/12576771     term::vect() const [35]
                0.01    0.00 1048575/6815227     term::ampl() const [54]
-----------------------------------------------
                0.00    0.00       6/4193817     opMatrix::~opMatrix() [137]
                0.02    0.05 1048595/4193817     terminfo::~terminfo() [39]
                0.02    0.07 1572352/4193817     termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
                0.02    0.07 1572864/4193817     termlist::dellist() [41]
[29]     3.3    0.06    0.19 4193817         term::~term() [29]
                0.19    0.00 4193817/14679737     bitvec::~bitvec() [17]
-----------------------------------------------
                0.24    0.00 2097173/2097173     bitvec::setbits(int, bitvec const&) [27]
[30]     3.1    0.24    0.00 2097173         bitvec::setbits(int, int, unsigned long) [30]
-----------------------------------------------
                0.04    0.19 2097150/2097150     opMatrix::addterms(terminfo const&) const [10]
[31]     3.0    0.04    0.19 2097150         operator|(bitvec const&, bitvec const&) [31]
                0.11    0.00 2097150/7340093     bitvec::bitvec(bitvec const&) [26]
                0.09    0.00 2097150/2097151     bitvec::operator|=(bitvec const&) [52]
-----------------------------------------------
                0.01    0.00       2/46          termlist::termlist(int, int) [61]
                0.10    0.00      21/46          quBaseState::opbegin() [48]
                0.11    0.00      23/46          termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[32]     2.9    0.22    0.00      46         termlist::clear() [32]
-----------------------------------------------
                0.16    0.05 2097150/2097150     std::complex<double> std::operator*<double>(std::complex<double> const&, std::complex<double> const&) [24]
[33]     2.7    0.16    0.05 2097150         std::complex<double>& std::complex<double>::operator*=<double>(std::complex<double> const&) [33]
                0.04    0.00 2097150/2097150     std::complex<double>::real() const [64]
                0.01    0.00 2097150/2097150     std::complex<double>::imag() const [79]
-----------------------------------------------
                0.10    0.10 3669526/3669526     termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[34]     2.6    0.10    0.10 3669526         termlist::hashfunct1(bitvec const&) const [34]
                0.10    0.00 3669526/4188195     bitvec::hashfunct() const [49]
-----------------------------------------------
                0.01    0.00  518669/12576771     termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
                0.02    0.00 1048575/12576771     term::term(term const&) [28]
                0.02    0.00 1048575/12576771     term::operator=(term const&) [37]
                0.02    0.00 1572352/12576771     termlist::add(term const&) <cycle 4> [55]
                0.03    0.00 2097150/12576771     opElementary::apply(quState&) const [9]
                0.10    0.00 6291450/12576771     opMatrix::addterms(terminfo const&) const [10]
[35]     2.5    0.19    0.00 12576771         term::vect() const [35]
-----------------------------------------------
                0.09    0.08 1048575/1048575     quSubString::map(bitvec const&) const [22]
[36]     2.3    0.09    0.08 1048575         bitvec::getbits(int, int) const [36]
                0.08    0.00 1048575/7339644     bitvec::bitvec(int, unsigned long) [18]
-----------------------------------------------
                0.03    0.12 1048575/1048575     opElementary::apply(quState&) const [9]
[37]     1.9    0.03    0.12 1048575         term::operator=(term const&) [37]
                0.03    0.06 1048575/7863830     bitvec::operator=(bitvec const&) [16]
                0.02    0.00 1048575/12576771     term::vect() const [35]
