Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.13    0.00 2031666/2031666     bitvec::setbits(int, bitvec const&) [28]
[31]     2.7    0.13    0.00 2031666         bitvec::setbits(int, int, unsigned long) [31]
-----------------------------------------------
                0.06    0.07 2096653/2096653     termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[32]     2.7    0.06    0.07 2096653         termlist::hashfunct1(bitvec const&) const [32]
                0.07    0.00 2096653/2112476     bitvec::hashfunct() const [43]
-----------------------------------------------
                0.00    0.00       1/2162257     yylex() [104]
                0.00    0.00       1/2162257     quBaseState::reset(bitvec const&) [98]
                0.00    0.00      18/2162257     ext_bit(sRoutDef const*, SymTable const*, int) [8]
                0.01    0.00  130623/2162257     term::term() [60]
                0.06    0.00 1015807/2162257     term::term(term const&) [21]
                0.06    0.00 1015807/2162257     opMatrix::addterms(terminfo const&) const [10]
[33]     2.6    0.13    0.00 2162257         std::complex<double>::complex(double, double) [33]
-----------------------------------------------
                0.02    0.09 2031666/2031666     quSubString::unmap(bitvec const&) const [15]
[34]     2.4    0.02    0.09 2031666         quBaseState::unmap(bitvec const&) const [34]
                0.09    0.00 2031666/7110802     bitvec::bitvec(bitvec const&) [19]
-----------------------------------------------
                0.10    0.01 1015807/1015807     opElementary::apply(quState&) const [9]
[35]     2.3    0.10    0.01 1015807         quSubState::baseterm(int) const [35]
                0.01    0.00 1015807/1015807     quBaseState::baseterm(int) const [66]
-----------------------------------------------
                0.00    0.00       3/1015810     sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.05    0.06 1015807/1015810     opElementary::apply(quState&) const [9]
[36]     2.2    0.05    0.06 1015810         operator&(bitvec const&, bitvec const&) [36]
                0.05    0.00 1015810/7110802     bitvec::bitvec(bitvec const&) [19]
                0.01    0.00 1015810/1015811     bitvec::operator&=(bitvec const&) [65]
-----------------------------------------------
                0.00    0.00   65024/6127099     termlist::add(term const&) <cycle 4> [97]
                0.02    0.00  983040/6127099     termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
                0.02    0.00 1015807/6127099     term::term(term const&) [21]
                0.02    0.00 1015807/6127099     term::operator=(term const&) [29]
                0.05    0.00 3047421/6127099     opMatrix::addterms(terminfo const&) const [10]
[37]     2.1    0.10    0.00 6127099         term::ampl() const [37]
-----------------------------------------------
                0.07    0.03  983040/983040      std::complex<double> std::operator+<double>(std::complex<double> const&, std::complex<double> const&) [30]
[38]     2.0    0.07    0.03  983040         std::complex<double>& std::complex<double>::operator+=<double>(std::complex<double> const&) [38]
                0.02    0.00  983040/3014654     std::complex<double>::imag() const [48]
                0.01    0.00  983040/3014654     std::complex<double>::real() const [54]
-----------------------------------------------
                0.09    0.00 2096639/2096639     termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[39]     1.9    0.09    0.00 2096639         term::setampl(std::complex<double> const&) [39]
-----------------------------------------------
                0.04    0.05 1015807/1015807     quSubString::map(bitvec const&) const [22]
[40]     1.8    0.04    0.05 1015807         quBaseState::map(bitvec const&) const [40]
                0.05    0.00 1015807/7110802     bitvec::bitvec(bitvec const&) [19]
-----------------------------------------------
                0.00    0.00   65024/11221957     termlist::add(term const&) <cycle 4> [97]
                0.01    0.00  998863/11221957     termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
                0.01    0.00 1015807/11221957     term::term(term const&) [21]
                0.01    0.00 1015807/11221957     term::operator=(term const&) [29]
                0.01    0.00 2031614/11221957     opElementary::apply(quState&) const [9]
                0.04    0.00 6094842/11221957     opMatrix::addterms(terminfo const&) const [10]
[41]     1.7    0.08    0.00 11221957         term::vect() const [41]
-----------------------------------------------
                0.02    0.05 1015807/1015807     quSubString::map(bitvec const&) const [22]
[42]     1.5    0.02    0.05 1015807         bitvec::getbits(int, int) const [42]
                0.05    0.00 1015807/4194073     bitvec::bitvec(int, unsigned long) [24]
-----------------------------------------------
                0.00    0.00   15823/2112476     termlist::hashfunct2(bitvec const&) const [99]
                0.07    0.00 2096653/2112476     termlist::hashfunct1(bitvec const&) const [32]
[43]     1.4    0.07    0.00 2112476         bitvec::hashfunct() const [43]
-----------------------------------------------
                0.00    0.00       2/62          termlist::termlist(int, int) [87]
                0.02    0.00      14/62          termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
                0.05    0.00      46/62          quBaseState::opbegin() [49]
[44]     1.4    0.07    0.00      62         termlist::clear() [44]
-----------------------------------------------
                0.00    0.06 1015852/1015852     opElementary::apply(quState&) const [9]
[45]     1.3    0.00    0.06 1015852         terminfo::~terminfo() [45]
                0.02    0.02 1015852/1146430     term::~term() [51]
                0.02    0.00 1015852/11304875     bitvec::~bitvec() [23]
-----------------------------------------------
                0.01    0.05      45/45          opElementary::apply(quState&) const [9]
[46]     1.3    0.01    0.05      45         quSubState::opbegin() [46]
                0.00    0.05      45/46          quBaseState::opbegin() [49]
-----------------------------------------------
                0.02    0.00 1015807/3047473     quSubString::map(bitvec const&) const [22]
                0.04    0.00 2031666/3047473     quSubString::unmap(bitvec const&) const [15]
[47]     1.2    0.06    0.00 3047473         quSubString::mapoffs() const [47]
-----------------------------------------------
                0.02    0.00  983040/3014654     std::complex<double>& std::complex<double>::operator+=<double>(std::complex<double> const&) [38]
                0.04    0.00 2031614/3014654     std::complex<double>& std::complex<double>::operator*=<double>(std::complex<double> const&) [20]
[48]     1.1    0.06    0.00 3014654         std::complex<double>::imag() const [48]
-----------------------------------------------
                0.00    0.00       1/46          quBaseState::reset(bitvec const&) [98]
                0.00    0.05      45/46          quSubState::opbegin() [46]
[49]     1.1    0.00    0.05      46         quBaseState::opbegin() [49]
                0.05    0.00      46/62          termlist::clear() [44]
-----------------------------------------------
                0.00    0.00       3/2031617     sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.05    0.00 2031614/2031617     operator|(bitvec const&, bitvec const&) [27]
[50]     1.0    0.05    0.00 2031617         bitvec::operator|=(bitvec const&) [50]
-----------------------------------------------
                0.00    0.00      18/1146430     opMatrix::~opMatrix() [129]
                0.00    0.00   65024/1146430     termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
                0.00    0.00   65536/1146430     termlist::dellist() [90]
                0.02    0.02 1015852/1146430     terminfo::~terminfo() [45]
[51]     0.9    0.02    0.02 1146430         term::~term() [51]
                0.02    0.00 1146430/11304875     bitvec::~bitvec() [23]
-----------------------------------------------
                0.00    0.00       1/3047906     quBaseState::basebits() const [133]
                0.00    0.00       3/3047906     sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00      45/3047906     opElementary::apply(quState&) const [9]
                0.00    0.00      48/3047906     ext_bit(sRoutDef const*, SymTable const*, int) [8]
                0.00    0.00      52/3047906     quState::mapmask() const [116]
                0.00    0.00      86/3047906     quState::newclone() <cycle 5> [125]
                0.00    0.00     198/3047906     quBaseState::newsubstring(int, int) <cycle 5> [124]
                0.01    0.00 1015807/3047906     quSubString::map(bitvec const&) const [22]
                0.03    0.00 2031666/3047906     quSubString::unmap(bitvec const&) const [15]
[52]     0.8    0.04    0.00 3047906         quState::mapbits() const [52]
-----------------------------------------------
                0.00    0.00       1/3047428     quBaseState::reset(bitvec const&) [98]
                0.00    0.00       3/3047428     QuHeap::ncond() const [132]
                0.00    0.00       3/3047428     QuHeap::cmask() const [130]
                0.03    0.00 3047421/3047428     opMatrix::addterms(terminfo const&) const [10]
[53]     0.6    0.03    0.00 3047428         bitvec::length() const [53]
-----------------------------------------------
                0.01    0.00  983040/3014654     std::complex<double>& std::complex<double>::operator+=<double>(std::complex<double> const&) [38]
                0.02    0.00 2031614/3014654     std::complex<double>& std::complex<double>::operator*=<double>(std::complex<double> const&) [20]
[54]     0.6    0.03    0.00 3014654         std::complex<double>::real() const [54]
-----------------------------------------------
                0.01    0.02  998863/998863      termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[55]     0.6    0.01    0.02  998863         operator==(bitvec const&, bitvec const&) [55]
                0.02    0.00  998863/998863      bitvec::testeq(bitvec const&) const [57]
-----------------------------------------------
                                                 <spontaneous>
[56]     0.6    0.03    0.00                 bitvec::operator=(unsigned long) [56]
-----------------------------------------------
                0.02    0.00  998863/998863      operator==(bitvec const&, bitvec const&) [55]
[57]     0.4    0.02    0.00  998863         bitvec::testeq(bitvec const&) const [57]
-----------------------------------------------
                0.02    0.00       1/1           __libc_csu_init [59]
[58]     0.3    0.02    0.00       1         _GLOBAL__sub_I_qc_check_txt [58]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [499]
-----------------------------------------------
                                                 <spontaneous>
[59]     0.3    0.00    0.02                 __libc_csu_init [59]
                0.02    0.00       1/1           _GLOBAL__sub_I_qc_check_txt [58]
                0.00    0.00       1/1           _GLOBAL__sub_I_noperators [469]
                0.00    0.00       1/1           _GLOBAL__sub_I_nstates [470]
                0.00    0.00       1/1           _GLOBAL__sub_I_nterms [471]
                0.00    0.00       1/1           _GLOBAL__sub_I_main [467]
                0.00    0.00       1/1           _GLOBAL__sub_I_plotfile [472]
                0.00    0.00       1/1           _GLOBAL__sub_I__Z6regstrRK6bitveci [458]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZNK6QuCond3strEv [463]
                0.00    0.00       1/1           _GLOBAL__sub_I_shell_depth [474]
                0.00    0.00       1/1           _GLOBAL__sub_I_qcl_options [473]
                0.00    0.00       1/1           _GLOBAL__sub_I_yyObjList [475]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN4sDef6defineEP8SymTableS1_P6QuHeap [459]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN5sExpr4evalEP8SymTableS1_P6QuHeap [460]
                0.00    0.00       1/1           _GLOBAL__sub_I__Z10ext_matrixPK8sRoutDefPK8SymTablei [457]
                0.00    0.00       1/1           _GLOBAL__sub_I_isStateModified [466]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZNK7sObject6prtstrEi [464]
                0.00    0.00       1/1           _GLOBAL__sub_I_yydebug [476]
                0.00    0.00       1/1           _GLOBAL__sub_I_yyleng [477]
                0.00    0.00       1/1           _GLOBAL__sub_I_isErrorReported [465]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6SymTab7deltreeEPN8SymTable5entryE [461]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN7sVarDef9typecheckEP8SymTableS1_ [462]
                0.00    0.00       1/1           _GLOBAL__sub_I_CONDDEF [456]
                0.00    0.00       1/1           _GLOBAL__sub_I_n_object [468]
-----------------------------------------------
                0.00    0.00      18/130623      opBit::opBit(std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>, double) [123]
                0.00    0.00      45/130623      terminfo::terminfo() [64]
                0.00    0.01  130560/130623      termlist::newlist() [61]
[60]     0.3    0.00    0.01  130623         term::term() [60]
                0.01    0.00  130623/2162257     std::complex<double>::complex(double, double) [33]
                0.01    0.00  130623/4194073     bitvec::bitvec(int, unsigned long) [24]
-----------------------------------------------
                0.00    0.00       2/16          termlist::termlist(int, int) [87]
                0.00    0.01      14/16          termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[61]     0.3    0.00    0.01      16         termlist::newlist() [61]
                0.00    0.01  130560/130623      term::term() [60]
-----------------------------------------------
                0.00    0.01       1/1           qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[62]     0.2    0.00    0.01       1         sVarDef::define(SymTable*, SymTable*, QuHeap*) [62]
                0.00    0.01       1/1           QuHeap::qualloc(int, BaseType) [63]
                0.00    0.00       1/1           QuHeap::addReg(quState*) [103]
                0.00    0.00       1/66          quState::newclone() <cycle 5> [125]
                0.00    0.00       2/35          tValue::operator=(tValue const&) [100]
                0.00    0.00       1/4           sConst::eval(SymTable*, SymTable*, QuHeap*) [113]
                0.00    0.00       1/326         SymTab::put(sDef*, tValue const&) [95]
                0.00    0.00       4/677         tValue::~tValue() [157]
                0.00    0.00       2/361         tValue::tValue() [170]
                0.00    0.00       2/8           tValue::isError() const [341]
                0.00    0.00       2/2           tValue::toInt() const [434]
                0.00    0.00       1/129         tType::isQuExpr() const [187]
                0.00    0.00       1/380         sDef::type() const [164]
                0.00    0.00       1/1           sDef::basetype() [509]
                0.00    0.00       1/7           sObject::isGlobal() const [348]
                0.00    0.00       1/13          tValue::qustate() const [323]
                0.00    0.00       1/175         sObject::def() const [185]
-----------------------------------------------
                0.00    0.01       1/1           sVarDef::define(SymTable*, SymTable*, QuHeap*) [62]
[63]     0.2    0.00    0.01       1         QuHeap::qualloc(int, BaseType) [63]
                0.01    0.00      15/15          bitvec::operator[](int) const [71]
                0.00    0.00       1/66          quBaseState::newsubstring(int, int) <cycle 5> [124]
                0.00    0.00       1/52          quState::mapmask() const [116]
                0.00    0.00       1/98          operator~(bitvec const&) [122]
                0.00    0.00       2/11304875     bitvec::~bitvec() [23]
                0.00    0.00       1/1015811     bitvec::operator&=(bitvec const&) [65]
                0.00    0.00       1/1           tValue::tValue(quState*, BaseType) [515]
-----------------------------------------------
                0.01    0.00      45/45          opElementary::apply(quState&) const [9]
[64]     0.2    0.01    0.00      45         terminfo::terminfo() [64]
                0.00    0.00      45/130623      term::term() [60]
                0.00    0.00      45/4194073     bitvec::bitvec(int, unsigned long) [24]
-----------------------------------------------
                0.00    0.00       1/1015811     QuHeap::qualloc(int, BaseType) [63]
                0.01    0.00 1015810/1015811     operator&(bitvec const&, bitvec const&) [36]
[65]     0.2    0.01    0.00 1015811         bitvec::operator&=(bitvec const&) [65]
-----------------------------------------------
                0.01    0.00 1015807/1015807     quSubState::baseterm(int) const [35]
[66]     0.2    0.01    0.00 1015807         quBaseState::baseterm(int) const [66]
                0.00    0.00 1015807/1015807     termlist::operator[](int) const [140]
-----------------------------------------------
                0.01    0.00 1015807/1015807     opMatrix::addterms(terminfo const&) const [10]
[67]     0.2    0.01    0.00 1015807         bitvec::getword() const [67]
-----------------------------------------------
                0.00    0.00       1/46          quBaseState::reset(bitvec const&) [98]
                0.01    0.00      45/46          quSubState::opend() [81]
[68]     0.2    0.01    0.00      46         quBaseState::opend() [68]
-----------------------------------------------
                0.00    0.01      45/45          opElementary::apply(quState&) const [9]
[69]     0.2    0.00    0.01      45         quSubState::baseterms() const [69]
                0.01    0.00      45/45          quBaseState::baseterms() const [70]
-----------------------------------------------
                0.01    0.00      45/45          quSubState::baseterms() const [69]
[70]     0.2    0.01    0.00      45         quBaseState::baseterms() const [70]
                0.00    0.00      45/45          termlist::nterms() const [227]
-----------------------------------------------
                0.01    0.00      15/15          QuHeap::qualloc(int, BaseType) [63]
[71]     0.2    0.01    0.00      15         bitvec::operator[](int) const [71]
-----------------------------------------------
                                                 <spontaneous>
[72]     0.2    0.01    0.00                 term::term(bitvec const&, std::complex<double> const&) [72]
-----------------------------------------------
                                                 <spontaneous>
[73]     0.2    0.01    0.00                 bitvec::setbit(int, int) [73]
-----------------------------------------------
                                                 <spontaneous>
[74]     0.2    0.01    0.00                 opMatrix::~opMatrix() [74]
-----------------------------------------------
                                                 <spontaneous>
[75]     0.2    0.01    0.00                 bitvec::testless(bitvec const&) const [75]
-----------------------------------------------
                                                 <spontaneous>
[76]     0.2    0.01    0.00                 std::complex<double>& std::complex<double>::operator-=<double>(std::complex<double> const&) [76]
-----------------------------------------------
                0.00    0.00       1/67          quBaseState::quBaseState(int, int) [83]
                0.01    0.00      66/67          quSubState::quSubState(int) [79]
[77]     0.2    0.01    0.00      67         quState::quState(int) [77]
-----------------------------------------------
[78]     0.2    0.00    0.01      66+283     <cycle 5 as a whole> [78]
                0.00    0.01      66             quSubString::quSubString(int, int, quState&) <cycle 5> [80]
                0.00    0.00     132             quBaseState::newsubstring(int, int) <cycle 5> [124]
                0.00    0.00      86             quState::newclone() <cycle 5> [125]
                0.00    0.00      65             quSubString::newsubstring(int, int) <cycle 5> [213]
-----------------------------------------------
                0.00    0.01      66/66          quSubString::quSubString(int, int, quState&) <cycle 5> [80]
[79]     0.2    0.00    0.01      66         quSubState::quSubState(int) [79]
                0.01    0.00      66/67          quState::quState(int) [77]
-----------------------------------------------
                                  66             quBaseState::newsubstring(int, int) <cycle 5> [124]
[80]     0.2    0.00    0.01      66         quSubString::quSubString(int, int, quState&) <cycle 5> [80]
                0.00    0.01      66/66          quSubState::quSubState(int) [79]
                                  66             quState::newclone() <cycle 5> [125]
-----------------------------------------------
                0.00    0.01      45/45          opElementary::apply(quState&) const [9]
[81]     0.2    0.00    0.01      45         quSubState::opend() [81]
                0.01    0.00      45/46          quBaseState::opend() [68]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[82]     0.1    0.00    0.01       1         QuHeap::QuHeap(int, int) [82]
                0.00    0.01       1/1           quBaseState::quBaseState(int, int) [83]
                0.00    0.00       8/4194073     bitvec::bitvec(int, unsigned long) [24]
                0.00    0.00       3/5176887     bitvec::operator=(bitvec const&) [17]
                0.00    0.00       3/11304875     bitvec::~bitvec() [23]
                0.00    0.00       2/100         bitvec::qnot() [191]
                0.00    0.00       1/1           std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::vector() [572]
                0.00    0.00       1/1           std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::vector() [574]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::vector() [570]
                0.00    0.00       1/1           QuHeap::init() [514]
-----------------------------------------------
                0.00    0.01       1/1           QuHeap::QuHeap(int, int) [82]
[83]     0.1    0.00    0.01       1         quBaseState::quBaseState(int, int) [83]
                0.00    0.00       2/2           termlist::termlist(int, int) [87]
                0.00    0.00       1/1           quBaseState::reset(bitvec const&) [98]
                0.00    0.00       1/67          quState::quState(int) [77]
                0.00    0.00       1/4194073     bitvec::bitvec(int, unsigned long) [24]
                0.00    0.00       1/11304875     bitvec::~bitvec() [23]
-----------------------------------------------
                                                 <spontaneous>
[84]     0.1    0.01    0.00                 std::complex<double>::imag() [84]
-----------------------------------------------
                                                 <spontaneous>
[85]     0.1    0.01    0.00                 std::pow(double, int) [85]
-----------------------------------------------
                                                 <spontaneous>
[86]     0.1    0.01    0.00                 bool std::operator==<double>(std::complex<double> const&, std::complex<double> const&) [86]
-----------------------------------------------
                0.00    0.00       2/2           quBaseState::quBaseState(int, int) [83]
[87]     0.1    0.00    0.00       2         termlist::termlist(int, int) [87]
                0.00    0.00       2/62          termlist::clear() [44]
                0.00    0.00       2/16          termlist::newlist() [61]
                0.00    0.00       2/2           duallog(int) [412]
-----------------------------------------------
                0.00    0.00      35/328         tValue::operator=(tValue const&) [100]
                0.00    0.00     293/328         tValue::tValue(tValue const&) [94]
[88]     0.1    0.00    0.00     328         tValue::assign(tValue const&) [88]
                0.00    0.00      18/66          quState::newclone() <cycle 5> [125]
                0.00    0.00     328/862         tType::operator=(tType const&) [151]
                0.00    0.00     328/1084        tType::ord() const [148]
                0.00    0.00     328/1045        tType::basetype() const [149]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[89]     0.1    0.00    0.00       1         QuHeap::~QuHeap() [89]
                0.00    0.00       1/1           quBaseState::~quBaseState() [92]
                0.00    0.00       5/11304875     bitvec::~bitvec() [23]
                0.00    0.00       2/2           std::vector<tValue, std::allocator<tValue> >::empty() const [441]
                0.00    0.00       1/1           std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::empty() const [541]
                0.00    0.00       1/1           std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::empty() const [538]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::pop_back() [569]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::~vector() [571]
                0.00    0.00       1/1           std::vector<QuHeap::quentry, std::allocator<QuHeap::quentry> >::~vector() [575]
                0.00    0.00       1/1           std::vector<QuHeap::centry, std::allocator<QuHeap::centry> >::~vector() [573]
-----------------------------------------------
                0.00    0.00       2/2           termlist::~termlist() [91]
[90]     0.1    0.00    0.00       2         termlist::dellist() [90]
                0.00    0.00   65536/1146430     term::~term() [51]
-----------------------------------------------
                0.00    0.00       2/2           quBaseState::~quBaseState() [93]
[91]     0.1    0.00    0.00       2         termlist::~termlist() [91]
                0.00    0.00       2/2           termlist::dellist() [90]
-----------------------------------------------
                0.00    0.00       1/1           QuHeap::~QuHeap() [89]
[92]     0.1    0.00    0.00       1         quBaseState::~quBaseState() [92]
                0.00    0.00       1/1           quBaseState::~quBaseState() [93]
-----------------------------------------------
                0.00    0.00       1/1           quBaseState::~quBaseState() [92]
[93]     0.1    0.00    0.00       1         quBaseState::~quBaseState() [93]
                0.00    0.00       2/2           termlist::~termlist() [91]
                0.00    0.00       1/66          quState::~quState() [211]
-----------------------------------------------
                0.00    0.00       1/293         __gnu_cxx::new_allocator<tValue>::construct(tValue*, tValue const&) [119]
                0.00    0.00       3/293         tValue::conv(tType const&) const [118]
                0.00    0.00       3/293         SymTab::getVal(std::string const&, ObjType*) const [117]
                0.00    0.00       4/293         sConst::eval(SymTable*, SymTable*, QuHeap*) [113]
                0.00    0.00     282/293         SymTab::put(sDef*, tValue const&) [95]
[94]     0.0    0.00    0.00     293         tValue::tValue(tValue const&) [94]
                0.00    0.00     293/328         tValue::assign(tValue const&) [88]
                0.00    0.00     293/1498        tType::tType(BaseType) [146]
-----------------------------------------------
                0.00    0.00       1/326         sVarDef::define(SymTable*, SymTable*, QuHeap*) [62]
                0.00    0.00       2/326         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [115]
                0.00    0.00       3/326         sConstDef::define(SymTable*, SymTable*, QuHeap*) [110]
                0.00    0.00       3/326         sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       6/326         sVarDef::typecheck(SymTable*, SymTable*) [111]
                0.00    0.00      36/326         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [101]
                0.00    0.00     275/326         sRoutDef::typecheck(SymTable*, SymTable*) [96]
[95]     0.0    0.00    0.00     326         SymTab::put(sDef*, tValue const&) [95]
                0.00    0.00     282/293         tValue::tValue(tValue const&) [94]
                0.00    0.00     326/369         sObject::isDef() const [168]
                0.00    0.00     326/378         sObject::isValueDef() const [166]
                0.00    0.00     276/276         SymTab::putentry(SymTable::entry*, SymTable::entry*) [174]
-----------------------------------------------
                0.00    0.00      36/36          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[96]     0.0    0.00    0.00      36         sRoutDef::typecheck(SymTable*, SymTable*) [96]
                0.00    0.00     275/326         SymTab::put(sDef*, tValue const&) [95]
                0.00    0.00      44/44          sDefList::typecheck(SymTable*, SymTable*) [112]
                0.00    0.00       8/8           sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [302]
                0.00    0.00     734/21585       sDef::id() const [141]
                0.00    0.00     435/4195        __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [143]
                0.00    0.00     275/361         tValue::tValue() [170]
                0.00    0.00     275/677         tValue::~tValue() [157]
                0.00    0.00     263/266         SymTab::getRef(std::string const&, ObjType*) const [176]
                0.00    0.00     263/296         sObject::isFunctDef() const [173]
                0.00    0.00     263/380         sDef::type() const [164]
                0.00    0.00     263/263         tType::isQuReg() const [181]
                0.00    0.00     263/558         sList<sDef>::next(void*&) const [158]
                0.00    0.00      72/79          SymTab::SymTab(int) [206]
                0.00    0.00      72/79          SymTab::~SymTab() [207]
                0.00    0.00      52/457         sObject::setParent(sObject*) [163]
                0.00    0.00      36/143         SymTab::getDef(std::string const&) const [186]
                0.00    0.00      36/175         sObject::def() const [185]
                0.00    0.00      36/99          sList<sDef>::first(void*&) const [192]
                0.00    0.00      36/75          sObject::isExtern() const [210]
                0.00    0.00       8/257         sObject::isRoutDef() const [182]
                0.00    0.00       8/34          sObject::isCondDef() const [261]
                0.00    0.00       8/10          SymTabComb::SymTabComb(SymTable*, SymTable*) [331]
                0.00    0.00       8/30          sObject::isQuFunDef() const [265]
                0.00    0.00       8/10          SymTabComb::~SymTabComb() [332]
                0.00    0.00       3/3           sObject::isBennet() const [409]
-----------------------------------------------
                               65024             termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[97]     0.0    0.00    0.00   65024         termlist::add(term const&) <cycle 4> [97]
                0.00    0.00   65024/6127099     term::ampl() const [37]
                0.00    0.00   65024/11221957     term::vect() const [41]
                               65024             termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
-----------------------------------------------
                0.00    0.00       1/1           quBaseState::quBaseState(int, int) [83]
[98]     0.0    0.00    0.00       1         quBaseState::reset(bitvec const&) [98]
                0.00    0.00       1/46          quBaseState::opbegin() [49]
                0.00    0.00       1/46          quBaseState::opend() [68]
                0.00    0.00       1/2031615     quBaseState::opadd(bitvec const&, std::complex<double> const&) [12]
                0.00    0.00       1/2162257     std::complex<double>::complex(double, double) [33]
                0.00    0.00       1/4194073     bitvec::bitvec(int, unsigned long) [24]
                0.00    0.00       1/11304875     bitvec::~bitvec() [23]
                0.00    0.00       1/1           quBaseState::basebits() const [133]
                0.00    0.00       1/3047428     bitvec::length() const [53]
-----------------------------------------------
                0.00    0.00   15823/15823       termlist::add(bitvec const&, std::complex<double> const&) <cycle 4> [14]
[99]     0.0    0.00    0.00   15823         termlist::hashfunct2(bitvec const&) const [99]
                0.00    0.00   15823/2112476     bitvec::hashfunct() const [43]
-----------------------------------------------
                0.00    0.00       2/35          sVarDef::define(SymTable*, SymTable*, QuHeap*) [62]
                0.00    0.00       3/35          sConstDef::define(SymTable*, SymTable*, QuHeap*) [110]
                0.00    0.00       3/35          sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       6/35          sVar::eval(SymTable*, SymTable*, QuHeap*) [109]
                0.00    0.00      21/35          sConst::sConst(tValue const&) [102]
[100]    0.0    0.00    0.00      35         tValue::operator=(tValue const&) [100]
                0.00    0.00      35/328         tValue::assign(tValue const&) [88]
                0.00    0.00      35/712         tValue::delpointer() [154]
-----------------------------------------------
                0.00    0.00      36/36          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[101]    0.0    0.00    0.00      36         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [101]
                0.00    0.00      36/326         SymTab::put(sDef*, tValue const&) [95]
                0.00    0.00      36/175         sObject::def() const [185]
                0.00    0.00      36/361         tValue::tValue() [170]
                0.00    0.00      36/677         tValue::~tValue() [157]
-----------------------------------------------
                0.00    0.00       2/21          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [115]
                0.00    0.00      19/21          yylex() [104]
[102]    0.0    0.00    0.00      21         sConst::sConst(tValue const&) [102]
                0.00    0.00      21/35          tValue::operator=(tValue const&) [100]
                0.00    0.00      21/65          tValue::type() const [217]
                0.00    0.00      21/21          sExpr::sExpr(tType const&) [282]
                0.00    0.00      21/361         tValue::tValue() [170]
-----------------------------------------------
                0.00    0.00       1/1           sVarDef::define(SymTable*, SymTable*, QuHeap*) [62]
[103]    0.0    0.00    0.00       1         QuHeap::addReg(quState*) [103]
                0.00    0.00       1/1           tValue::tValue(quState&, BaseType) [106]
                0.00    0.00       1/1           std::vector<tValue, std::allocator<tValue> >::push_back(tValue const&) [121]
                0.00    0.00       1/677         tValue::~tValue() [157]
-----------------------------------------------
                0.00    0.00    2354/2354        yyparse() [105]
[104]    0.0    0.00    0.00    2354         yylex() [104]
                0.00    0.00      19/21          sConst::sConst(tValue const&) [102]
                0.00    0.00       1/2162257     std::complex<double>::complex(double, double) [33]
                0.00    0.00      19/677         tValue::~tValue() [157]
                0.00    0.00      15/15          tValue::tValue(long) [318]
                0.00    0.00      12/12          yy_get_next_buffer() [324]
